Primary Type,Block,Location Description,Domestic,month,Period_1,Period_2
2,19989,90,0,10,0,0
2,4008,15,0,10,0,0
2,13342,96,0,10,0,0
2,5166,90,0,10,0,1
2,9245,77,0,10,1,0
2,2025,90,0,10,0,0
2,6815,90,0,10,0,1
2,18707,90,0,10,0,0
1,2185,73,0,10,1,0
2,7765,90,0,10,0,1
2,12758,90,0,10,0,0
2,17780,37,0,10,0,1
1,4866,86,0,10,0,1
2,21151,51,0,10,0,0
2,2894,85,0,10,0,1
2,14955,79,0,10,0,1
2,3531,88,0,10,0,1
2,18440,86,0,10,0,1
0,2185,58,1,10,1,0
2,3994,88,0,10,0,1
1,21812,42,1,10,0,1
2,5529,66,0,10,0,1
0,16859,87,0,10,0,1
2,11387,96,0,10,0,0
2,11284,45,0,10,0,1
2,14279,77,0,10,0,1
0,4666,72,0,10,0,0
2,654,81,0,10,0,1
2,15156,90,0,10,0,0
1,20055,73,0,10,0,1
2,420,81,0,10,0,1
2,10365,80,0,10,1,0
0,15236,90,0,10,0,1
2,1307,37,0,10,1,0
2,8132,96,0,10,0,1
2,5410,77,0,10,0,1
2,5402,77,0,10,0,0
2,15314,90,0,10,0,0
2,17505,90,0,10,0,0
2,12541,90,0,10,1,0
1,21786,77,0,10,0,0
2,2498,69,0,10,0,0
0,5698,38,0,10,0,0
1,9576,29,1,10,0,0
1,5291,22,0,10,0,0
2,22150,96,0,10,0,1
1,21205,69,0,10,0,1
2,12143,90,0,10,0,0
1,17923,57,1,10,1,0
0,9772,77,0,10,0,0
2,11394,90,0,10,0,1
0,3832,88,0,10,1,0
0,19656,85,0,10,1,0
2,6386,96,0,10,0,1
2,18500,77,0,10,0,1
2,4178,35,0,10,1,0
2,20089,88,0,10,0,1
2,19293,77,0,10,1,0
2,21059,79,0,10,1,0
2,7627,77,0,10,0,1
2,8450,80,0,10,0,0
1,10636,17,1,10,0,1
2,2687,69,0,10,1,0
0,2066,77,0,10,1,0
2,14635,45,0,8,0,0
2,14067,88,0,10,1,0
2,11383,90,0,10,1,0
2,20628,69,0,6,1,0
2,20261,87,0,7,0,1
2,1408,90,0,8,0,1
2,6322,77,0,4,1,0
2,9556,17,0,1,0,0
2,9348,17,0,8,0,1
2,5384,17,0,8,0,1
2,1700,69,0,7,0,1
2,6382,90,0,10,0,1
0,3570,77,0,6,1,0
1,1353,87,0,10,0,1
1,5695,90,0,10,0,0
1,10371,90,0,4,0,1
0,8201,90,0,5,0,1
2,11980,59,0,5,1,0
1,5039,72,0,9,0,1
0,11655,87,0,9,0,1
1,19628,17,1,9,0,0
1,14715,17,1,9,0,0
2,13277,73,0,9,1,0
2,9682,90,0,9,1,0
2,11217,88,0,10,0,1
2,11627,38,0,10,0,1
2,10774,59,0,10,1,0
2,15919,74,0,10,1,0
2,1008,17,0,10,1,0
2,3488,45,0,10,0,0
2,7818,90,0,10,0,1
1,2962,31,0,10,0,0
2,14337,80,0,10,1,0
2,6427,79,0,10,0,1
1,3931,77,1,10,1,0
2,22277,17,0,10,0,1
2,6561,77,0,10,0,1
1,14898,96,1,10,1,0
2,13465,80,0,10,0,0
2,884,81,0,10,1,0
2,7463,90,0,10,1,0
1,16793,81,0,10,0,1
2,2329,73,0,10,1,0
2,14787,78,0,10,0,1
2,5274,90,0,10,0,0
2,4940,77,0,10,1,0
2,21476,59,0,10,0,1
2,21474,90,0,10,0,0
1,17244,77,0,10,0,0
2,3687,77,0,9,1,0
2,21412,90,0,9,1,0
2,16006,77,0,10,0,0
2,10922,73,0,10,1,0
1,19523,77,1,10,0,0
1,9076,77,1,10,0,0
2,1242,59,0,10,0,1
2,4926,85,0,10,1,0
2,12343,73,0,10,0,1
2,1605,69,0,10,0,1
2,10156,59,0,9,0,1
2,9364,90,0,10,0,1
2,15615,78,0,10,0,1
2,2071,90,0,10,0,1
2,12582,73,0,10,0,1
2,4787,78,0,10,0,1
1,8919,77,1,10,0,0
2,22591,77,0,10,1,0
2,2857,90,0,10,0,1
2,17913,90,0,10,0,0
2,13474,80,0,9,1,0
2,9682,77,0,10,0,1
2,407,22,0,9,1,0
2,12696,61,0,10,1,0
2,13175,73,0,10,0,1
0,20379,85,0,10,1,0
1,18924,77,1,10,0,0
0,16456,77,1,10,0,0
1,14091,81,0,10,0,0
2,9656,61,0,10,0,0
1,19527,77,1,10,0,0
1,6586,17,1,10,0,0
1,21767,77,0,10,0,0
2,19512,47,0,10,0,0
1,17356,90,0,10,0,0
2,19021,59,0,10,0,0
2,20130,90,0,10,0,0
1,9331,87,0,10,0,0
1,287,44,0,10,1,0
2,5147,90,0,10,1,0
1,18683,90,0,10,1,0
2,13123,73,0,10,0,0
1,16251,90,0,10,1,0
2,1327,90,0,10,1,0
1,4178,85,0,10,1,0
2,14054,52,0,10,1,0
0,5402,80,0,10,1,0
1,18525,77,1,10,1,0
2,18519,77,1,10,1,0
0,4105,85,0,10,1,0
0,18081,87,0,10,1,0
0,17812,87,0,10,1,0
2,16332,88,0,10,1,0
2,16465,88,0,10,1,0
0,4835,17,1,10,1,0
2,1645,69,0,10,1,0
2,5813,90,0,10,1,0
2,6005,93,0,10,0,0
2,1841,69,0,10,0,1
2,16093,96,0,10,1,0
2,15138,90,0,10,0,1
2,5345,90,0,10,1,0
2,22670,2,0,10,0,0
2,14319,79,0,10,0,1
2,7943,77,0,10,1,0
2,119,83,0,10,0,1
2,17903,86,0,10,1,0
2,18425,90,0,10,1,0
2,21163,90,0,10,1,0
1,13936,87,0,10,1,0
1,18085,85,0,10,1,0
1,6126,90,1,10,1,0
1,22402,17,1,10,0,0
0,9901,72,1,10,1,0
2,20650,90,0,10,0,0
1,16183,87,0,10,1,0
0,21251,87,0,10,1,0
2,17980,17,0,7,0,1
1,17590,17,1,10,1,0
2,2079,39,0,10,1,0
2,8134,38,0,10,0,0
0,4298,69,1,10,1,0
2,14651,15,0,10,1,0
0,9829,15,0,10,1,0
2,6385,87,0,10,1,0
2,7276,90,0,10,0,0
0,1611,59,0,10,1,0
1,13592,87,0,10,1,0
1,9845,77,0,10,1,0
1,22065,77,1,10,1,0
2,4505,55,0,9,1,0
2,21469,87,1,10,1,0
2,4178,87,0,10,1,0
1,8637,90,0,10,0,0
2,3605,17,1,10,1,0
2,3456,97,0,10,1,0
1,10038,17,1,10,1,0
2,16170,90,0,10,1,0
2,14207,88,0,10,1,0
2,20667,88,0,10,1,0
2,5862,87,0,10,1,0
0,17378,17,1,10,1,0
1,9646,17,1,10,1,0
1,4887,77,1,10,1,0
0,8413,17,1,10,1,0
1,3583,85,0,10,1,0
0,21908,77,1,10,0,1
1,14068,69,0,10,0,0
0,21286,77,0,10,1,0
1,7920,17,1,10,0,1
2,13467,90,0,10,1,0
1,14790,87,0,10,0,1
2,3685,50,0,10,0,1
1,5605,77,1,10,0,1
2,8508,87,0,10,1,0
2,6027,90,0,10,0,1
2,4665,90,0,10,1,0
1,16436,73,1,10,0,1
1,10682,90,1,10,0,1
2,14635,73,0,10,1,0
1,19214,90,1,10,0,1
1,9258,90,0,10,0,1
0,18368,85,0,10,0,1
0,20722,77,1,10,0,1
0,1909,73,1,10,0,1
2,629,50,0,10,0,1
0,22123,90,0,10,1,0
0,22691,73,0,10,0,1
2,13988,41,0,10,0,1
1,7105,17,1,10,0,1
2,18409,79,0,10,0,0
2,4400,72,0,10,0,1
0,4219,57,0,10,0,1
1,13193,84,0,10,0,1
2,247,90,0,10,1,0
2,1301,90,0,10,0,1
2,1171,73,0,10,1,0
1,6377,85,0,10,1,0
0,9295,90,0,10,0,1
0,19584,87,0,10,0,1
1,14860,90,0,10,0,1
2,9529,90,0,10,1,0
0,5191,87,0,10,0,1
2,3016,88,0,10,1,0
2,15246,98,0,10,0,1
0,13755,98,0,10,0,1
2,8725,59,0,10,0,1
1,17656,73,1,10,1,0
2,14233,78,0,10,0,1
2,3998,50,0,10,0,1
2,6382,90,0,10,0,1
1,12128,85,0,10,1,0
0,16925,87,0,10,0,1
2,20033,96,0,10,1,0
0,13186,73,0,10,1,0
2,21254,73,0,10,0,1
2,2671,88,0,10,0,1
2,4805,17,0,10,0,1
2,2079,52,0,10,0,1
1,334,58,0,10,0,1
2,19977,50,0,10,0,1
0,5958,77,1,10,0,1
2,14836,50,0,10,0,1
0,18337,39,0,10,0,1
1,411,39,0,10,1,0
1,12098,87,0,10,0,1
2,15155,17,0,10,1,0
1,13129,17,0,10,0,1
0,7853,87,0,10,0,1
1,18070,87,1,10,1,0
1,18528,90,0,10,0,1
0,4650,17,0,10,0,1
1,3641,87,0,10,0,1
0,20355,77,0,10,0,1
1,21946,77,1,10,0,1
1,17371,87,0,10,0,1
2,15287,37,0,10,0,1
2,14093,59,0,10,0,1
1,15885,77,0,10,0,1
1,980,77,1,10,0,1
1,13330,84,0,10,0,1
0,4149,84,0,10,0,1
2,113,81,0,10,0,1
2,7303,38,0,10,1,0
1,2681,87,0,10,1,0
2,7206,73,0,10,1,0
2,5144,88,0,10,0,1
1,8157,15,1,10,0,1
0,7335,90,0,10,0,1
1,4369,96,0,10,0,1
2,4670,17,1,10,0,1
1,4149,84,0,10,0,1
2,6315,79,0,10,1,0
1,15998,87,0,10,0,1
2,2671,50,0,10,0,1
1,8965,78,0,10,0,1
1,19992,77,1,10,0,1
2,4800,73,0,10,0,1
1,3235,77,1,10,0,1
1,13674,17,1,10,0,1
2,3016,69,0,10,0,1
1,7075,17,1,10,0,1
1,19885,17,1,10,0,0
0,19953,77,1,10,0,1
1,16535,17,1,10,0,0
1,5538,90,0,10,0,1
1,19264,77,1,10,1,0
2,6463,90,0,10,1,0
1,4197,96,0,10,0,1
1,19800,80,1,10,0,1
2,768,73,0,10,0,1
2,6578,77,0,10,0,1
2,3016,69,0,10,0,1
1,15323,90,0,10,0,1
2,930,73,0,10,0,1
2,8387,87,1,10,0,1
2,16586,90,0,10,1,0
2,975,73,0,10,0,1
2,3819,90,0,10,0,1
2,4023,41,0,10,0,1
1,16401,17,1,10,0,0
1,3355,17,1,10,0,0
1,13999,32,0,10,0,1
2,2348,50,0,10,0,1
2,9236,78,0,10,0,1
1,7658,29,1,10,0,1
1,19472,87,0,10,0,0
1,13319,57,0,10,0,0
1,1681,96,1,10,0,1
1,6396,77,1,10,0,1
0,18525,17,1,10,0,0
0,13851,72,0,10,0,1
2,10884,90,0,10,1,0
1,4940,17,0,10,0,0
1,7298,87,0,10,0,1
1,22737,77,1,10,0,1
0,19794,77,1,10,0,0
0,21415,17,1,10,0,0
1,19865,90,1,10,0,0
1,21491,77,0,10,0,0
2,15165,57,0,10,0,0
2,2039,90,0,10,0,0
2,1575,59,0,10,0,0
0,351,45,0,10,0,1
1,20258,77,1,10,0,0
2,18176,0,0,10,0,0
1,107,69,0,10,0,1
1,14896,90,1,10,0,0
2,11557,59,0,10,0,0
1,13570,17,1,10,0,0
2,5698,52,0,10,0,0
2,554,90,0,10,0,0
1,12160,77,0,10,0,0
2,754,77,1,10,0,0
0,14375,17,0,10,0,0
1,22016,77,1,10,0,0
2,6958,39,0,10,0,1
2,13387,90,0,10,0,0
2,17436,17,0,10,0,0
1,3893,17,1,10,0,0
1,12707,17,1,10,0,0
2,13033,29,1,10,0,0
1,15307,90,0,10,0,0
0,16213,17,1,10,0,0
2,20195,17,0,10,1,0
0,6378,79,0,10,0,1
0,17040,77,1,10,0,0
2,6521,90,0,10,0,1
1,21140,17,1,10,1,0
2,115,88,0,10,0,1
2,16885,90,0,10,0,1
2,5157,38,0,10,0,1
2,4243,38,0,10,1,0
2,7874,22,0,10,1,0
2,46,90,0,10,0,0
0,13351,77,0,10,1,0
2,5072,69,0,10,1,0
2,14029,47,0,10,0,0
2,21795,47,0,10,1,0
2,12510,72,0,10,0,1
1,20245,87,0,10,0,1
2,18712,90,0,10,1,0
1,8514,85,0,10,1,0
1,6443,17,0,10,0,1
2,5659,90,0,10,0,1
2,12712,97,0,10,1,0
0,944,90,1,10,0,1
1,8157,15,1,10,0,1
2,10240,73,0,10,1,0
0,4700,86,0,10,1,0
0,20245,87,0,10,0,1
0,2894,86,0,10,0,0
2,10465,81,0,10,0,1
2,1720,47,0,10,0,1
2,5944,90,0,10,0,1
2,14077,88,0,10,0,1
0,9176,80,0,10,0,0
0,3002,90,0,10,0,1
0,2074,61,0,10,0,1
2,7754,0,0,10,0,1
2,20089,88,0,10,0,1
2,18778,77,0,10,0,1
0,15049,77,1,10,0,1
2,6934,79,0,10,1,0
1,15548,77,0,10,0,0
2,5671,77,0,10,0,1
2,895,81,0,10,0,1
2,18835,81,0,10,0,1
2,6576,90,0,10,0,0
2,7808,61,0,10,0,0
2,662,79,0,10,0,1
2,3016,50,0,10,0,1
2,12236,39,0,10,1,0
0,6039,77,0,10,0,1
1,505,87,0,10,0,1
0,17812,87,0,10,0,1
1,18386,90,0,10,0,1
2,16618,77,0,10,0,0
2,9683,69,0,10,0,0
1,473,87,0,10,0,1
2,8163,17,0,10,1,0
1,1208,96,1,10,1,0
2,17603,0,0,10,1,0
2,16553,4,0,10,0,1
0,11694,90,0,10,0,1
2,18012,83,0,10,0,1
1,19472,87,0,10,0,0
1,22841,77,0,10,0,1
2,14612,77,0,10,1,0
2,11547,96,0,10,0,1
2,6211,88,0,10,0,0
2,9022,41,0,10,0,1
2,6032,90,0,10,0,0
2,1519,69,0,10,0,1
2,15504,71,0,10,1,0
2,160,81,0,10,1,0
2,9169,80,0,10,0,0
1,20243,90,0,10,1,0
2,443,81,0,10,0,1
2,5883,19,0,10,0,1
2,2682,85,0,10,1,0
2,15160,19,0,10,0,0
1,17903,86,0,10,1,0
2,4700,85,0,10,0,1
2,7224,90,0,10,0,1
2,6449,73,0,10,0,1
2,18538,32,0,10,0,1
1,8767,96,1,10,0,0
1,12500,77,1,10,0,1
1,3060,61,0,10,1,0
2,12289,83,0,10,1,0
1,14832,87,1,10,0,1
2,18539,37,0,10,0,1
1,11204,85,0,10,0,1
2,18179,17,1,10,0,0
2,17815,69,0,10,0,0
2,20028,77,0,10,0,1
2,1628,22,0,10,0,0
2,15214,77,0,10,0,1
2,18467,69,0,9,1,0
1,21661,77,1,9,0,0
2,5935,81,0,8,1,0
2,6292,80,0,5,0,1
2,16481,69,0,6,0,1
2,18500,77,0,9,1,0
1,21072,77,0,10,0,1
0,20818,77,0,9,1,0
1,3156,41,0,10,0,1
2,10262,96,0,9,0,0
2,15945,90,0,9,0,0
2,7756,90,0,9,0,0
2,7146,90,0,10,0,0
1,8580,90,1,10,0,0
0,20046,17,0,10,0,0
1,4443,87,0,10,0,0
2,4291,77,1,10,0,0
1,13485,77,1,10,0,0
1,10709,22,0,10,0,0
1,20115,77,1,10,0,0
1,6292,31,1,10,0,0
0,19199,77,0,10,0,0
1,5516,87,0,10,0,0
0,21854,77,1,10,0,0
1,14831,77,0,10,0,0
1,15973,17,1,10,0,0
2,10745,90,0,10,0,0
1,14399,17,0,10,0,0
2,5553,38,0,10,0,0
1,9129,17,1,10,0,0
1,5261,81,0,10,0,0
2,13516,90,0,10,0,0
1,21697,77,0,10,1,0
0,19182,87,0,10,0,0
0,10950,90,0,10,0,0
2,2191,90,0,10,1,0
1,19233,47,0,10,1,0
2,12593,47,0,10,1,0
2,17511,81,0,10,0,0
1,12679,87,0,6,0,1
2,2081,72,0,7,0,1
0,1735,62,0,8,0,0
1,10417,77,1,9,0,1
1,21398,77,0,9,0,0
2,1735,62,0,9,0,1
1,20451,17,1,10,0,0
1,14724,17,0,10,1,0
2,2558,90,1,10,1,0
2,680,90,0,10,1,0
1,19206,17,0,10,1,0
0,2894,85,0,10,1,0
1,307,61,1,10,1,0
0,15265,59,0,10,1,0
2,9825,57,0,10,1,0
2,14880,90,0,10,1,0
1,13474,69,1,10,1,0
0,9555,17,1,10,1,0
2,209,88,0,10,1,0
2,19221,57,0,10,0,0
2,20105,80,1,10,0,0
2,10261,73,0,10,1,0
1,136,96,0,10,1,0
1,19665,96,1,10,1,0
1,6421,87,0,10,1,0
2,2779,90,0,10,0,0
2,8328,90,0,10,0,0
1,5144,87,0,10,1,0
0,6150,78,0,10,1,0
1,19573,87,0,10,1,0
1,21289,77,1,10,1,0
1,16408,90,1,10,0,0
1,17572,17,1,10,1,0
1,4960,77,1,10,1,0
1,4890,57,0,10,1,0
0,2352,78,1,10,1,0
0,7067,88,0,10,1,0
0,11910,78,0,10,1,0
0,17041,80,0,10,1,0
2,259,90,0,10,1,0
1,20200,68,0,10,1,0
0,7197,59,0,10,1,0
1,972,77,1,10,1,0
2,7475,90,0,10,1,0
1,23015,77,0,8,0,0
0,7067,88,0,10,1,0
1,6592,85,0,10,1,0
0,7351,73,0,10,1,0
0,8514,86,0,10,1,0
2,15493,59,0,10,1,0
1,14379,78,1,10,1,0
1,3893,17,1,10,1,0
1,16010,16,1,10,1,0
1,18209,90,0,10,1,0
0,15664,50,0,10,1,0
1,6010,77,1,10,1,0
0,19652,85,0,10,1,0
1,11050,68,0,10,1,0
0,15575,78,0,10,1,0
1,3060,90,0,10,1,0
2,5893,38,0,9,0,0
2,13660,90,0,10,0,1
2,15902,50,0,10,1,0
2,20900,77,0,10,1,0
0,5330,80,1,10,1,0
2,6897,88,0,10,0,1
1,5839,78,0,10,1,0
1,2596,17,1,10,1,0
1,12654,87,1,10,0,1
2,19149,69,0,10,1,0
0,15496,90,1,10,1,0
0,18154,17,1,10,0,1
2,8477,59,0,10,0,1
2,3173,90,0,10,1,0
0,18734,90,0,10,0,1
0,6440,77,1,10,1,0
2,12478,57,0,10,0,1
0,1283,90,1,10,1,0
1,19567,80,0,10,0,1
2,9255,90,0,10,0,1
0,10132,69,0,10,1,0
1,12586,17,1,10,1,0
1,50,69,1,10,0,1
2,13798,50,0,10,1,0
2,1032,80,0,10,1,0
2,21084,77,1,10,0,1
0,2313,39,0,10,0,1
0,5816,52,0,10,0,1
0,18313,15,1,10,0,1
2,1032,81,0,10,0,1
2,5823,88,0,10,1,0
2,9273,90,0,10,0,1
2,807,81,0,10,1,0
2,127,62,0,10,1,0
2,13978,59,0,10,1,0
1,6590,87,0,10,1,0
2,203,90,0,10,0,1
1,18915,80,0,10,1,0
1,20842,86,0,10,0,1
2,21256,85,0,10,0,1
2,14207,50,0,10,0,1
0,4519,83,0,10,0,1
2,2200,73,0,10,1,0
2,2544,23,0,10,0,1
2,20231,90,0,10,0,0
0,2894,86,0,10,1,0
0,9358,87,0,10,1,0
2,768,90,0,10,0,1
1,4341,77,1,10,0,1
2,5775,17,0,10,0,1
2,3521,90,0,10,0,1
1,738,47,0,10,0,1
2,7307,90,0,10,1,0
1,2067,87,0,10,0,1
0,1712,17,1,10,0,1
0,17895,91,0,10,0,1
1,19471,87,1,10,0,1
1,611,17,1,10,0,1
2,18337,88,0,10,0,1
2,14600,73,0,10,1,0
2,3652,15,0,10,1,0
1,4727,85,0,10,1,0
2,16637,35,0,10,0,1
2,11557,88,0,10,0,1
0,13537,17,0,10,0,1
2,7616,90,0,10,1,0
2,20013,73,0,10,1,0
0,16260,69,0,10,0,1
0,22453,58,0,10,0,1
0,11681,90,1,10,0,1
0,22803,87,0,10,0,1
1,19625,77,1,10,0,1
2,5621,59,0,10,0,1
2,14343,90,0,10,0,1
0,14325,90,0,10,0,1
2,7818,87,0,10,0,1
0,111,73,0,10,0,1
1,18517,86,0,10,0,1
0,10132,90,1,10,0,1
2,755,73,0,10,0,1
1,21808,77,1,10,0,0
2,5963,90,0,10,1,0
1,15983,87,0,10,0,1
1,6906,73,0,10,0,1
2,634,81,0,10,0,1
0,8469,17,0,10,0,1
2,4834,73,0,10,0,1
1,9942,86,0,10,0,1
2,21625,90,0,10,0,1
2,6211,50,0,10,0,1
0,4110,90,0,10,0,1
2,13725,90,0,10,1,0
2,8023,90,0,10,0,0
1,20157,87,1,10,0,1
2,4516,90,0,10,1,0
2,13867,96,0,10,0,1
1,10591,87,0,10,0,1
2,4604,90,0,10,0,1
2,198,69,0,10,0,1
2,3213,81,0,10,0,1
2,4914,90,0,10,0,1
2,7141,74,0,10,0,1
2,1415,73,0,10,0,1
2,17765,90,0,10,0,1
2,9882,39,0,10,0,1
2,8127,72,0,10,0,1
2,22771,50,0,10,0,1
0,1111,90,1,10,0,1
0,11599,77,1,10,1,0
2,12088,59,0,10,0,1
1,9874,90,1,10,0,1
0,9881,77,1,10,0,1
1,15138,90,0,10,0,1
1,18492,87,0,10,0,1
1,20420,87,0,10,0,1
0,16144,69,0,10,1,0
2,5290,87,0,10,0,1
1,15582,90,1,10,0,1
1,5026,86,0,10,0,1
2,5315,59,0,10,0,1
2,198,37,0,10,1,0
1,7312,77,1,10,0,1
1,9430,90,0,10,0,1
2,8242,93,0,10,0,1
0,19752,54,0,10,0,1
1,13029,87,0,10,0,1
2,15902,50,0,10,0,1
0,23090,29,0,10,0,1
1,14433,90,0,10,0,1
2,12592,17,1,10,0,0
2,14690,77,0,10,1,0
0,17104,87,0,10,0,1
1,13218,17,1,10,0,0
1,1724,17,0,10,0,1
2,6545,73,0,10,0,1
2,22801,69,0,10,0,1
2,10266,87,0,10,0,1
2,18847,90,0,10,1,0
0,5320,90,0,10,0,1
0,9916,15,1,10,0,0
1,4409,90,0,10,0,1
1,4409,87,0,10,0,1
1,6685,44,0,10,0,1
1,6416,80,0,10,0,1
0,1111,90,0,10,0,1
1,5383,17,1,10,0,0
2,6280,17,1,10,0,1
2,6843,87,0,10,0,1
2,1624,79,0,10,0,1
0,11746,39,0,10,0,0
1,3498,17,1,10,0,0
2,17739,87,0,10,0,0
1,6664,77,1,10,0,0
1,10078,17,1,10,0,0
2,17458,87,0,10,0,1
0,8300,90,0,10,0,1
1,17819,17,0,10,0,1
1,4786,90,0,10,0,1
1,739,87,0,10,0,1
2,18051,17,1,10,1,0
2,15071,88,0,10,0,1
1,22854,77,1,10,0,0
0,14021,39,0,10,0,1
0,11332,90,0,10,0,0
1,21098,77,1,10,0,0
2,13063,73,0,10,0,1
1,20966,77,1,10,0,0
1,1751,57,0,10,0,0
2,622,73,0,10,0,1
2,779,62,0,10,0,1
1,7214,96,1,10,0,0
2,14836,73,0,10,0,1
2,198,87,0,9,1,0
1,13538,17,1,10,0,0
2,1114,73,0,10,0,0
2,13029,97,0,10,0,0
2,19349,90,0,10,0,1
2,1914,87,0,10,0,1
0,19029,90,1,10,0,1
2,4924,77,0,10,0,1
2,13781,17,0,10,1,0
2,1341,73,0,10,0,1
2,5373,61,0,10,0,1
2,14432,77,0,10,0,0
2,2727,69,0,10,0,0
2,5540,90,0,10,0,0
2,1367,90,0,10,0,0
2,3363,90,0,10,0,0
2,1114,90,0,10,0,1
1,20575,77,1,10,0,0
1,10638,90,1,10,0,0
2,6132,69,0,10,0,1
1,4618,87,1,10,0,0
2,2644,73,0,10,0,0
0,19310,78,1,10,0,0
1,4866,85,0,10,0,1
0,19848,69,1,10,0,0
1,23090,87,0,10,0,0
2,2293,73,0,10,0,1
2,8386,79,0,10,1,0
2,8512,90,0,10,0,0
2,15250,77,0,10,0,0
2,17085,66,0,10,1,0
2,12775,90,0,10,0,1
2,15647,90,0,10,0,0
2,1697,90,0,10,0,1
2,15890,90,0,10,0,0
2,1697,90,0,10,0,1
2,4834,69,0,10,1,0
2,7821,73,0,10,0,1
2,15049,90,0,10,0,0
2,1724,91,0,10,0,1
2,19817,78,0,10,0,1
0,5573,29,0,10,0,1
2,3795,80,0,10,0,0
2,3652,15,0,10,0,1
2,3704,69,0,10,0,1
2,20774,77,0,10,0,0
2,16201,90,0,10,0,1
2,15252,90,0,10,0,0
2,4598,90,0,10,0,1
2,19206,77,0,10,1,0
2,4499,90,0,10,0,1
2,16239,17,0,10,1,0
1,12932,17,1,10,0,0
2,22613,90,0,10,0,0
2,15814,80,0,10,0,1
2,8756,90,0,10,0,1
2,21721,77,0,10,0,1
2,8911,90,0,10,0,1
2,22581,77,0,10,0,1
2,11752,69,0,10,0,1
2,17398,57,0,10,0,0
1,8683,78,0,10,0,1
2,899,72,0,10,0,1
1,14832,87,0,10,0,0
2,636,90,0,10,0,1
0,3056,77,1,10,0,1
2,8655,73,0,10,0,1
2,1432,90,0,10,0,1
2,4965,17,0,10,0,1
2,22047,90,0,10,0,1
0,9004,17,1,10,0,1
2,22047,90,0,10,0,0
2,15506,51,0,10,0,0
2,8717,90,0,10,0,0
2,1264,77,0,10,0,0
2,2246,90,0,10,1,0
0,6603,23,0,10,0,1
0,2956,17,1,10,0,0
0,4716,87,0,10,1,0
2,17091,90,0,10,0,1
2,16360,17,0,10,0,0
2,17180,17,0,10,0,1
1,20401,17,0,10,0,0
2,16201,77,0,10,1,0
1,20333,77,0,10,0,0
0,18476,80,0,10,0,1
0,18513,77,0,10,0,1
2,1733,77,0,10,0,1
2,19254,87,0,10,0,1
1,15599,87,0,10,0,1
2,216,81,0,10,0,1
0,4080,57,0,10,0,0
1,18650,17,1,10,0,0
2,922,90,0,10,0,0
2,22836,77,0,10,0,0
2,17281,69,0,10,1,0
1,20200,68,0,10,0,1
2,20313,85,0,10,0,1
2,10154,69,0,10,0,1
2,1646,78,0,10,0,1
2,4486,81,0,10,0,0
2,11790,38,0,10,0,1
2,18730,78,0,10,0,1
2,8435,61,0,10,0,1
2,18718,59,0,10,0,1
2,9954,96,0,10,0,1
1,16498,77,1,10,0,0
1,13585,53,0,10,0,1
2,1237,90,0,10,0,1
1,6416,87,0,10,0,0
2,11127,17,0,10,1,0
0,19328,69,0,7,1,0
2,15686,66,0,4,1,0
2,12895,69,0,5,1,0
2,16732,37,0,6,1,0
2,17297,77,0,9,0,0
2,13603,59,0,8,0,1
1,4732,77,1,10,0,0
2,190,90,0,10,0,0
1,16641,87,0,10,0,0
0,16912,90,1,10,0,0
1,20970,78,0,10,0,0
1,14229,90,0,10,0,0
0,6882,81,0,10,0,0
1,12916,77,1,10,0,0
0,9881,17,1,10,0,0
1,10709,87,0,10,0,0
1,1665,90,0,10,0,0
1,3159,87,0,10,0,0
0,1396,78,0,10,0,0
1,12916,17,1,10,0,0
1,5042,17,1,10,0,0
1,9720,80,0,10,0,0
2,6580,90,0,10,0,0
1,2036,87,0,10,0,0
2,7782,77,0,10,0,0
1,18101,17,1,10,0,0
1,17277,90,0,10,0,0
1,17082,80,0,1,0,0
1,4279,90,0,6,0,0
1,10663,80,0,7,0,0
2,14331,79,0,9,0,0
2,15567,17,0,9,0,0
2,2603,69,0,9,0,0
0,4035,90,0,10,0,0
1,8183,90,0,10,0,0
0,8801,90,0,10,0,0
1,11039,73,0,10,0,0
1,12839,87,0,10,0,0
0,20245,17,1,10,0,0
1,121,90,0,10,0,0
1,5181,22,0,10,0,0
2,5932,90,0,10,0,0
1,20241,17,1,10,0,0
1,5962,90,0,10,0,0
1,769,87,0,10,0,0
1,2558,77,1,10,0,0
1,2284,77,1,10,0,0
1,20897,18,1,10,0,0
1,18166,77,1,10,0,0
1,9800,90,1,10,0,0
2,2745,62,0,10,1,0
2,16553,2,0,10,0,0
2,5468,22,0,10,0,0
2,20533,57,0,10,0,0
1,12513,17,1,10,0,0
1,15118,90,1,10,0,0
2,13682,57,0,10,0,0
1,19929,90,0,10,0,0
0,7719,87,0,10,1,0
0,7042,17,0,10,0,0
2,13934,90,0,10,1,0
1,13971,90,0,10,0,0
1,698,90,0,10,1,0
2,14091,81,0,10,1,0
2,10750,15,0,10,1,0
2,13951,44,0,10,0,0
2,10422,69,0,10,1,0
2,5599,77,1,10,0,0
1,19475,87,1,10,1,0
1,16161,17,1,10,1,0
2,10422,19,0,10,1,0
1,18746,77,1,10,1,0
1,17709,17,1,10,0,0
1,13200,77,0,10,1,0
1,10379,77,0,10,1,0
2,5057,87,0,10,1,0
2,4905,68,0,10,1,0
2,15924,17,1,10,1,0
2,551,62,0,10,1,0
2,14150,87,0,10,1,0
1,20858,69,0,10,1,0
