Primary Type,Latitude,Longitude
0,41.708345281,-87.611355286
0,41.947250041,-87.653596936
0,41.873930551,-87.75604486299999
1,41.978950374,-87.667047844
0,41.897729336,-87.717608236
1,41.890465282,-87.646471978
0,41.880312115,-87.658129481
1,41.942351064,-87.649344776
0,41.91098647,-87.701892642
0,41.78617771,-87.777920151
0,41.779020474,-87.699929557
0,41.816085018,-87.62301900799999
1,41.857561274,-87.645473334
0,41.885428814,-87.661648848
0,41.747633213,-87.60445470100001
0,41.894483234,-87.775120621
0,41.859076531,-87.70593497600001
0,41.836116257,-87.72189076
0,41.93467801,-87.65392891100001
0,41.936464326,-87.72226363
0,41.931463881999996,-87.65381969399999
0,41.679195855,-87.674062213
0,41.903170845,-87.67836797
1,41.903965128,-87.666182338
1,41.739063155,-87.650996994
1,41.998103670999996,-87.668264445
0,42.019383301,-87.67275327
0,41.772131920999996,-87.742082204
0,41.743970443,-87.58579712299999
0,41.946077233000004,-87.67365026200001
1,41.909636288,-87.745300725
1,41.941715613,-87.723595529
0,41.884020537,-87.67915483600001
1,41.883208368000005,-87.634456935
0,41.858643312,-87.6239505
0,41.963362164,-87.75546622799999
1,41.844026940999996,-87.622100808
0,41.910711193000004,-87.752686322
1,42.006499204,-87.782450436
1,41.88415667,-87.672734226
0,41.846479310999996,-87.693307902
1,41.887413474,-87.714497528
1,41.885368351,-87.63540290600001
1,41.883210464,-87.63435041700001
1,41.884494554,-87.627138636
1,41.891023286,-87.61918141299999
1,41.795991039,-87.63054248899999
0,41.759776423000005,-87.60787256200001
0,41.931887752,-87.718812329
0,42.007826617,-87.670687267
0,41.726021363,-87.66157175299999
1,41.758626359000004,-87.60135055100001
1,41.943108594,-87.649366085
1,41.874059525999996,-87.74576279899999
1,41.892321303,-87.62538498200001
1,41.994659954,-87.79500855
1,41.961821528,-87.757425169
1,41.905349885,-87.689549991
1,41.897382109,-87.652689849
0,41.770601971,-87.71370063299999
1,41.759830015,-87.63874778
1,41.90866164,-87.74360873200001
1,41.994587832,-87.65736805899999
1,41.990493052,-87.656826515
1,41.754592961,-87.74152853700001
1,41.892753031,-87.62419389600001
1,41.833735126,-87.675370229
1,41.940928344,-87.72624577399999
1,41.887316005,-87.652187075
1,41.735763677,-87.602661737
1,41.974416579,-87.68909761299999
0,41.895028832,-87.65151745600001
0,41.778383988,-87.699466535
1,41.959810961,-87.665872195
1,41.83735266,-87.61588494799999
0,41.773363553,-87.66772811
0,41.742809566999995,-87.645087194
1,41.976779033,-87.659877015
1,41.883210665,-87.634383465
1,41.849034079,-87.71126331399999
1,41.891118758000005,-87.68670698700001
0,41.994692911,-87.695882642
0,41.798784825,-87.668359971
1,41.830251024,-87.686681487
1,41.675161802,-87.634600178
0,41.880741173000004,-87.72457214100001
1,41.847528335999996,-87.665950577
1,41.954458761,-87.656329078
1,41.695982095,-87.59665314200001
0,41.784214919,-87.64315225
1,41.967477901,-87.739224006
1,42.009357152,-87.77419468299999
0,41.950197458000005,-87.648999894
1,42.011308152,-87.774170237
1,41.877652981,-87.748153375
1,41.832158413,-87.65343633399999
0,41.838818221,-87.650110794
1,41.971002944,-87.766101834
0,41.890300993000004,-87.763386087
0,41.709205499999996,-87.560900588
0,41.906860019,-87.754660898
1,41.896010965,-87.624279065
1,41.895971745,-87.67340584899999
0,41.853403811,-87.702866766
1,41.897895128,-87.624096605
1,41.76015758,-87.560275179
1,41.72595163,-87.662788695
1,41.789980199,-87.655983373
0,41.914142284,-87.728909857
0,41.925277458000004,-87.73292041399999
1,41.92284293,-87.78610659299999
0,41.912258647,-87.756985503
1,41.922660081,-87.691437421
1,41.698775981,-87.561962816
1,41.918114451,-87.652634924
1,41.883500186999996,-87.627876698
1,41.844143697,-87.73237670600001
1,41.792959315,-87.669413975
0,42.011580916,-87.81170767
0,41.735360682,-87.636300255
1,41.755929033,-87.657389725
1,41.878229659,-87.62672658700001
1,41.890967521,-87.622134893
0,41.938006789,-87.65952430700001
1,41.848232705,-87.62368382
1,41.925076902,-87.673855622
0,41.878891251,-87.72399850299999
0,41.872846364000004,-87.76314463799999
1,41.900671867,-87.63884342799999
1,41.754592961,-87.74152853700001
1,41.943809131,-87.663929245
1,41.88233367,-87.62784179100001
1,41.96290298,-87.717293675
1,41.868541914,-87.639235361
0,41.935274359,-87.739721444
1,41.923672617,-87.78630160600001
0,41.685607516,-87.535263054
1,41.74110234,-87.74107715
0,41.740245809,-87.557553455
0,41.75652833,-87.59257098799999
1,41.885729338000004,-87.625780935
1,41.765997125,-87.66382344
0,41.702202949000004,-87.565137043
1,41.751164599,-87.612198632
0,41.798066536,-87.605119409
0,41.658748091,-87.544714176
1,41.898938743,-87.63768679399999
0,41.713004096999995,-87.55974535600001
1,41.820343195999996,-87.60968036
0,41.794893197,-87.63052147799999
1,41.976851851999996,-87.654999693
1,41.848662889,-87.64202317
0,41.906586497,-87.73502422700001
1,41.871371147,-87.62751441700001
0,41.906586497,-87.73502422700001
1,41.901326639000004,-87.716512091
0,41.743915312,-87.55760822
1,41.897895128,-87.624096605
1,41.882470918,-87.627847625
1,41.74079199,-87.654690466
0,41.916908451,-87.747974929
0,41.742372071,-87.641240761
1,41.706987456,-87.62024402899999
1,41.96137851,-87.65474101
1,41.745500621,-87.57100450600001
1,41.949600231999995,-87.65844276899999
1,41.864493678,-87.639158
0,41.880992663,-87.704527184
1,41.910291883,-87.68997425799999
0,41.865205115,-87.69460435200001
1,41.896083132,-87.62976573200001
1,42.0043455,-87.77066970799999
1,41.844252757,-87.724943845
1,41.996207762,-87.79210767299999
0,41.944162026,-87.75787818299999
1,41.985002745,-87.75161820000001
0,41.765539460999996,-87.68693582899999
1,41.9741096,-87.783060615
1,41.863375231,-87.65963665700001
0,41.771108737,-87.568278239
1,41.936880447,-87.64819037299999
0,41.784770393,-87.796500235
1,41.899734046999995,-87.624142375
0,41.774612074000004,-87.59452224700001
0,41.762236675,-87.659936931
1,41.88171846,-87.62776042600001
1,41.887845852,-87.624560336
1,41.871831160999996,-87.640870361
0,41.890719779,-87.72105811700001
0,41.686500543,-87.668217814
1,41.690698838,-87.628976735
0,41.664482159,-87.640260267
1,41.794533814,-87.631438536
1,41.925246375,-87.661433463
1,42.019399236999995,-87.675049485
1,41.975763182,-87.70680264
0,41.759442510999996,-87.629636606
0,41.992227939,-87.68110483
1,42.012259884,-87.69121436799999
1,41.995178521999996,-87.713399454
0,41.933173877,-87.719667315
0,41.933942541,-87.74541930299999
1,41.887419355,-87.664635782
0,41.95178668,-87.76695234
1,42.003728853,-87.657856299
1,41.880997916,-87.73058468
0,41.976489992,-87.788483018
1,41.74634568,-87.65362792100001
1,41.884466819000004,-87.63426694799999
0,41.700373301,-87.660231206
1,41.940501931,-87.657766853
1,41.944078813000004,-87.66878210200001
1,41.771681631,-87.664006281
0,41.748112229,-87.654888217
0,41.74958972,-87.665844597
1,41.750407448000004,-87.610059602
0,41.823305474,-87.69951896
0,41.770921563,-87.573984522
1,41.695982095,-87.59665314200001
0,41.747326907,-87.55645314200001
0,41.921771477,-87.727911891
1,41.866644572,-87.66637959100001
0,42.007439721,-87.667847101
1,41.907758382,-87.673908994
0,41.805979468000004,-87.675837691
1,41.962382833,-87.669279496
0,41.878891251,-87.72399850299999
0,41.880848657,-87.716429992
0,41.900885473,-87.72176546200001
0,41.899631048,-87.723771986
0,42.017107524000004,-87.66880246299999
1,41.867081407,-87.619003708
0,41.896277373000004,-87.717559742
1,41.890113859,-87.645528196
1,41.765253769,-87.615255549
1,41.883500186999996,-87.627876698
0,41.6836689,-87.620688266
0,41.727313699,-87.574260148
0,41.853506931999995,-87.63348466
0,41.756060363,-87.65452964
1,41.759617974,-87.616733154
1,41.910368065,-87.68400719899999
0,41.873907046,-87.72543009299999
1,41.786736065,-87.665290751
0,41.752295588,-87.6039915
0,41.743362775,-87.643523965
1,41.927062831,-87.661396029
0,41.895540733000004,-87.753169016
1,41.885378306999996,-87.671858629
1,41.889751946,-87.631072891
0,41.97084876,-87.704876092
0,41.843942138,-87.71355502600001
0,41.759011371999996,-87.564500215
0,41.754667423,-87.584485574
0,41.921823277,-87.648252269
0,41.754592961,-87.74152853700001
0,41.753973639,-87.665117508
0,41.796463703,-87.697539105
0,41.767223347,-87.69065055600001
0,41.844228117,-87.72651118600001
1,41.866331725,-87.666379171
0,41.843989099,-87.70502542700001
0,41.952980209,-87.69821011200001
1,41.895003278000004,-87.62152816
1,41.851672339000004,-87.69544006299999
1,41.795190552,-87.58800765299999
1,41.925076458,-87.67377845899999
1,41.91342252,-87.663016067
1,41.891990384,-87.61146150200001
1,41.892628411,-87.63115524
0,41.88360569,-87.707634031
0,41.900672024,-87.737011585
0,41.881025248,-87.701464295
0,41.775125329,-87.685967055
0,41.883930075,-87.680136266
0,41.901189989,-87.68814817100001
0,41.919477498,-87.72173494399999
1,41.924436845,-87.768440001
0,41.661233333,-87.63535095200001
0,41.756219735,-87.552596599
1,41.754592961,-87.74152853700001
0,41.69274985,-87.700868185
0,41.901073698000005,-87.63136393
0,41.921753174,-87.65261462299999
0,41.942462377,-87.747914013
0,41.776790638,-87.662915629
0,41.924584484,-87.71864724
1,41.866810739,-87.625817031
0,41.91903869,-87.78652857600001
1,41.868541914,-87.639235361
1,41.896988826,-87.62978150299999
1,41.805806567,-87.612264744
1,41.861407008,-87.658133845
0,41.820979544000004,-87.601400265
0,41.722289061,-87.63216672200001
0,41.895582135,-87.61620694
0,41.744440245,-87.663288919
0,41.882208006,-87.76722938299999
0,41.72868064,-87.594938863
1,41.907752472,-87.67335800299999
1,41.938120155,-87.652227411
1,41.921606937,-87.66556500600001
1,41.866588425,-87.62581214
0,41.973580792,-87.69176116
0,41.889602962,-87.629598125
1,41.890051565,-87.62891376
1,41.778451549,-87.740388993
1,41.921715143,-87.668606344
0,41.773507868,-87.650698034
0,41.778731944,-87.688515527
0,41.881722193,-87.624356274
0,41.885393253000004,-87.663547848
0,41.769452949,-87.60876429999999
0,41.945844825,-87.66761689299999
0,41.753019746999996,-87.66957284899999
1,41.957795802,-87.679544249
0,41.776806975999996,-87.681008116
0,41.89403812,-87.68031242200001
0,41.766617329,-87.674263985
0,41.666024801,-87.640313261
0,41.827894957,-87.694755219
0,41.845282042,-87.71725623799999
0,41.756103793,-87.642478625
0,41.781335054,-87.615651789
0,41.964505941999995,-87.65690295200001
0,41.705589725,-87.674341966
0,41.735016564,-87.65818059700001
1,41.883222953,-87.62563599299999
0,41.89686773,-87.69797669200001
0,41.887300765,-87.684141685
1,41.935387010999996,-87.73131506700001
1,41.96137851,-87.65474101
1,41.887728054,-87.662513515
1,41.908952071,-87.632210752
0,41.885393253000004,-87.663547848
1,41.925398601,-87.65233701700001
0,41.855862215,-87.723622495
1,41.891404732,-87.62806150899999
1,41.851988885,-87.689219118
1,41.682693301,-87.649370735
1,41.922985796,-87.64532591700001
1,41.728961131,-87.57065789
0,41.755628877,-87.635641194
1,41.813591751,-87.613963884
1,41.726310414000004,-87.640918621
1,41.796775173,-87.733512567
1,41.82272542,-87.608406143
0,41.747272924,-87.72661156299999
1,41.999074406,-87.801277036
0,41.752387603,-87.607688238
1,41.901138962,-87.69325089600001
0,41.750685943,-87.719209695
0,41.793415261,-87.651212934
1,41.897738941,-87.722489701
1,41.794347691999995,-87.623479103
0,41.72068803,-87.631088891
0,41.707682918,-87.623532375
1,41.813038033000005,-87.689451779
0,41.867730626,-87.72767675799999
0,42.020171252,-87.669488191
0,41.856039969,-87.72609487
0,41.746185882,-87.663333064
0,41.748624654000004,-87.60025853399999
0,41.897930731,-87.63573262
0,41.809671185999996,-87.59423691
1,41.755053869,-87.672055055
0,41.876928903,-87.686332311
0,41.775088279,-87.684750284
1,41.89741227,-87.769133689
1,41.803447003,-87.732027271
1,41.692563205,-87.70086269
0,41.702769941999996,-87.56292578700001
0,41.719761913,-87.573099966
0,41.740124815,-87.562409836
0,41.77744854,-87.615555807
1,41.997263564,-87.684986072
1,41.942208986,-87.663883496
0,41.74771987,-87.59695609299999
1,41.940007734,-87.64754308399999
0,41.769228544,-87.62115341299999
1,41.752109732,-87.66881262
1,41.756640446999995,-87.663590843
1,41.922421669,-87.675496078
1,41.892828504,-87.70401077
1,41.94510861,-87.654829028
1,41.924250482,-87.745526664
1,41.926287021,-87.785547998
0,41.769378793,-87.663942241
0,41.881011636,-87.730584551
1,41.877655238,-87.74805788399999
1,41.881088655,-87.720764494
1,41.898684386,-87.702450956
1,41.900670269,-87.663990635
1,41.880490151,-87.74592789100001
1,41.873219626,-87.675868666
0,41.998065888,-87.67122264700001
1,41.757614433,-87.58611526600001
1,41.884498005,-87.625915709
1,41.742361323000004,-87.543006686
1,41.796216156999996,-87.723245665
1,41.911114852,-87.661177561
0,41.910049472,-87.712236304
0,41.798564615,-87.674435515
0,41.866899854,-87.71954524
0,41.89715205,-87.729305169
0,41.863375747,-87.65645745100001
0,41.748479111,-87.62696760799999
1,41.872709056,-87.62418785700001
1,41.709587557,-87.535285145
1,41.899410159,-87.624131266
1,41.911970795,-87.76309048
1,41.789298386,-87.674171056
0,41.882445528000005,-87.752692592
0,41.781322801,-87.61720649799999
1,41.85988428,-87.724982916
1,41.942257928000004,-87.669951491
0,41.953885576,-87.65453007
1,41.785282699,-87.76771983100001
1,41.836297399,-87.665707653
0,41.915420184,-87.71994029700001
1,41.866451966999996,-87.70122600200001
1,41.93863719,-87.658925924
1,41.789846121,-87.652336186
1,41.937718623,-87.640613767
0,41.74793901,-87.648817886
1,41.829604878000005,-87.61445242100001
1,41.903516289,-87.684594582
1,41.904986146999995,-87.64711718299999
0,41.752387603,-87.607688238
1,41.767726292,-87.663867778
0,41.876700209,-87.690076282
1,41.960046783,-87.646762046
0,41.931589197,-87.74244575
0,41.899513068000005,-87.759458328
0,41.861335178000004,-87.625690175
1,41.911033116999995,-87.648275815
0,41.846474784,-87.693480445
1,41.946648722,-87.702084879
0,42.007891717,-87.666764317
1,41.753429143000005,-87.66351061700001
1,42.007440916,-87.666161921
1,41.898627848000004,-87.678142581
1,41.844361092,-87.716442982
0,41.681870591999996,-87.682070363
1,41.781840264,-87.689811652
1,41.922645292,-87.693704755
1,41.813081704,-87.61227485799999
1,41.80169033,-87.703792065
0,41.799245305,-87.674454214
1,41.886836036999995,-87.662489795
0,41.763885728000005,-87.68566585299999
0,41.972096326999996,-87.707699083
0,41.854342414,-87.717547369
1,41.741170915,-87.585745319
1,41.940594418,-87.64928636299999
1,41.742710224,-87.63408818100001
0,41.721633491999995,-87.63042291100001
0,41.726550961,-87.608719041
1,41.757437562,-87.62313099299999
0,41.751177563,-87.682876487
0,41.788974528000004,-87.73958799
1,41.893203509,-87.620273669
1,41.97443857,-87.81119077
1,41.884486955999996,-87.62858194799999
1,41.990615196,-87.68318857700001
1,41.788409138,-87.64743414799999
0,41.921715143,-87.668606344
0,41.775015522,-87.683530209
1,41.909664252,-87.742728815
1,41.894995078,-87.621976349
1,41.945006581,-87.654745566
1,41.885729338000004,-87.625780935
1,41.942340471,-87.77636479200001
0,41.863538557,-87.72998142
0,41.696958379,-87.661471498
0,41.888932359,-87.75639092600001
1,41.692300442,-87.627904784
0,41.905888849,-87.67044936399999
0,41.878115609,-87.634097494
0,41.740376592,-87.719916177
0,41.742334513,-87.55516122799999
0,41.887979835,-87.773524594
1,41.695908161,-87.595822806
0,41.874409805999996,-87.764647184
1,42.019399236999995,-87.675049485
1,41.880314401999996,-87.62435714799999
1,41.940594418,-87.64928636299999
0,41.927458377,-87.777464411
0,41.74365814,-87.554075271
0,41.918896243,-87.73485413799999
1,41.86821682,-87.6304532
1,41.883224751,-87.625037394
1,41.909664252,-87.742728815
1,41.903143435,-87.726317316
0,41.673683052,-87.64056786799999
1,41.795191528000004,-87.58815799799999
0,41.815895347,-87.599396509
1,41.79024448,-87.629193485
1,41.878458449,-87.745204753
0,41.747420231,-87.556455681
1,41.897895128,-87.624096605
0,41.969065115999996,-87.65661570200001
1,41.881348623,-87.674525788
0,41.824933076,-87.623104662
1,41.921463508,-87.682645401
1,41.867383796999995,-87.62975742399999
0,41.901170711,-87.77169395799999
1,41.750331632,-87.665063663
0,41.726191375,-87.645773785
0,41.77288479,-87.680904885
1,41.887968146,-87.62570114299999
0,41.829329244,-87.606845621
1,41.900203265,-87.627252089
0,41.726130982,-87.645770766
0,41.75889452,-87.574580807
1,41.765997125,-87.66382344
0,41.767541748,-87.68821337600001
0,41.862000489,-87.71528961700001
0,41.695571548000004,-87.64005841
0,41.87950297,-87.626723575
0,41.731282748000005,-87.55266783799999
1,41.736839681,-87.591137533
0,41.878300494,-87.67656934600001
0,41.763647371,-87.586265199
1,41.832071291,-87.616978684
0,41.779473523,-87.605909087
1,41.801868739,-87.703797654
1,41.702017228,-87.56322040200001
0,41.913376397,-87.69341153799999
0,41.931727113,-87.77719949600001
0,41.880186421,-87.76853246299999
0,41.711209564,-87.53648834100001
0,41.934400926,-87.754077564
0,41.765843380999996,-87.576291395
1,41.931582515,-87.742747165
0,41.752624597,-87.578451393
0,41.77786278,-87.601612119
0,41.76085648,-87.633337752
0,41.787555985,-87.653489799
0,41.937230344,-87.720789844
0,41.698633975999996,-87.716570711
1,41.976773428,-87.692946416
0,41.751443901,-87.554102046
0,41.740816435,-87.566930433
0,41.752886832,-87.566251796
0,41.890053273,-87.628744799
1,41.909816174,-87.796012225
0,41.783432002,-87.61570173700001
0,41.924903625,-87.68730298700001
0,41.740867145,-87.65347684299999
0,41.750947024,-87.62486632299999
1,41.698633975999996,-87.716570711
0,41.743351699,-87.601370165
0,41.910230759,-87.64948205799999
0,41.681549411,-87.633048464
0,41.7935381,-87.62081469
0,41.896499938000005,-87.695490021
1,42.019385566,-87.673147017
0,41.85450909,-87.72358395799999
0,41.824316537,-87.710266215
1,41.950527111,-87.67726580799999
0,41.970614706999996,-87.76862054700001
1,41.883582151,-87.70936023799999
0,41.786670801,-87.62063773
1,41.894869196,-87.628710232
0,41.853131574,-87.73455731
0,41.748270051,-87.63181445299999
1,41.883210375,-87.634335728
1,41.969156553000005,-87.79527113299999
0,41.657321469,-87.60638511200001
1,41.79445495,-87.702029274
0,41.779492755,-87.605912536
0,41.809347372,-87.61896323
1,41.791038852,-87.69616258299999
1,42.009047039,-87.78327842
1,41.88922516,-87.630193562
0,41.793924928,-87.673635921
0,41.786670801,-87.62063773
1,41.785281795,-87.706724619
1,41.893281677,-87.627596446
0,41.894533379,-87.72605727
1,41.893281677,-87.627596446
0,41.692101683000004,-87.62104188100001
1,41.980210264,-87.799985031
1,41.979523187,-87.76157240200001
0,41.756691279,-87.56268805799999
1,41.885939477,-87.65098245200001
0,41.963835373,-87.709552174
0,41.784369294,-87.706971834
1,41.859746945,-87.63027064299999
1,41.938267945999996,-87.64434205299999
1,41.953852531,-87.713208208
0,41.805757152,-87.675832628
0,41.868584223,-87.77424456
0,41.89920884,-87.755703376
1,41.932222582,-87.683432779
1,41.997706005,-87.69144531399999
1,41.86821682,-87.6304532
1,41.925126405,-87.670062851
1,41.998721055,-87.758166817
1,41.959169526,-87.78065229
1,41.893281677,-87.627596446
0,41.887982865,-87.77358332799999
0,41.841855999,-87.628741678
1,41.884797452,-87.635387085
1,41.889602962,-87.629598125
1,41.914631420999996,-87.702003678
1,41.983997091,-87.693113105
1,41.937259186,-87.692882474
1,41.905806685,-87.683439937
1,41.747587631,-87.55767394799999
1,41.977995921,-87.786616612
1,41.854604203,-87.718774521
1,41.9654838,-87.649185639
0,41.803417249,-87.585796054
0,41.877226725,-87.71447831200001
0,41.871934623,-87.69966662
1,41.93027758,-87.697270406
0,41.961985278,-87.72947637700001
0,41.787361873,-87.67290385
0,41.692378887,-87.621046145
1,41.977192439,-87.807895145
1,41.905033733,-87.64452317
1,41.894887839,-87.627277583
0,41.855814400999996,-87.722371238
0,41.765755571,-87.57629242700001
0,41.786966991,-87.649040897
1,41.929611364,-87.707372063
1,41.739422790999996,-87.60975051700001
1,41.756119227,-87.610200715
0,41.922649528,-87.767158655
1,42.01129255,-87.681233904
1,41.743162988,-87.717522531
0,41.877655238,-87.74805788399999
1,42.022233105,-87.66728803
1,41.890182945999996,-87.701991061
1,41.943266351999995,-87.674465841
1,41.719516716,-87.616504871
0,41.865434035999996,-87.72514691100001
1,41.909398009,-87.763906914
1,41.985512626,-87.809643744
0,41.802454675999996,-87.64840300700001
0,41.797348638,-87.624157454
1,41.824874410999996,-87.655637716
1,41.776297035,-87.695762262
1,41.968963888000005,-87.66368801
1,41.883500186999996,-87.627876698
1,41.706987783,-87.63730630100001
0,41.76559446,-87.621050648
1,41.945863902,-87.767912706
0,41.701793252,-87.526966451
1,41.940579078,-87.786149778
1,41.788339891,-87.740514226
1,41.964060351,-87.77285908299999
1,41.883475491,-87.627876969
1,41.722708345,-87.638393116
0,41.994942181,-87.700761774
1,41.776824987,-87.67263434799999
1,41.968443218000004,-87.70910641200001
0,41.874620824000004,-87.69611885
0,41.866164608000005,-87.72577879299999
0,41.752142421,-87.602776527
1,41.81597361,-87.61833199700001
1,41.708626225,-87.61502177700001
0,41.835947057,-87.734045986
0,41.666921701,-87.622260105
1,41.894387431999995,-87.653959416
0,41.896442307,-87.65572272799999
1,41.905528856,-87.710557226
1,41.766298978,-87.570076538
0,41.841999448,-87.71106355200001
1,41.895896023,-87.677913394
1,41.885901992,-87.632455489
0,41.89842954,-87.77007975299999
0,41.707519433,-87.601839023
1,41.795991039,-87.63054248899999
0,41.807650669000004,-87.643080489
0,41.973167821,-87.71349526799999
1,41.872823407,-87.72601314299999
1,41.865397377,-87.64066077700001
0,41.889741913,-87.765198001
0,41.906507266999995,-87.76702211
0,41.881944411,-87.73420392
0,41.880301031,-87.760643762
1,41.882457198000004,-87.62784777600001
0,41.907044406,-87.695689981
0,41.868264806999996,-87.771772806
1,41.986107061999995,-87.65809410700001
1,41.884497529,-87.625838595
1,41.972290513000004,-87.65771051700001
1,41.894219913,-87.61955716700001
1,41.893281677,-87.627596446
1,41.770711831999996,-87.58257605
0,41.880856671,-87.76978243299999
0,41.737094305,-87.57299817799999
1,41.899410159,-87.624131266
0,41.899232861,-87.641856339
1,41.749737493000005,-87.70069390799999
1,41.880908747,-87.64263046100001
1,41.878222138000005,-87.62728848200001
1,41.949622091,-87.67688542399999
0,41.883632804,-87.73066274
0,41.981158978,-87.668385639
1,41.964092312,-87.770417329
1,41.972452066,-87.76116126299999
1,41.983152782,-87.692783187
1,41.880912779,-87.737937109
1,41.993262275999996,-87.65548761299999
1,41.888165132,-87.62293721200001
1,41.809860998000005,-87.64556572299999
0,41.948131366999995,-87.64951089899999
0,41.933223892,-87.645226923
0,41.94072242,-87.659797114
1,41.891167232,-87.758791145
1,41.807628569,-87.61223330899999
0,41.876556349,-87.631760814
1,41.897895128,-87.624096605
0,41.751613575,-87.64284560799999
0,41.930770917,-87.761313412
0,41.74847358,-87.607585735
1,41.805915003,-87.604660084
1,41.755883026999996,-87.741575326
1,41.882539541999996,-87.627850543
0,41.659039755,-87.603405254
0,41.759381635,-87.55956245
1,41.90971226,-87.73926766
1,41.736345716,-87.585636406
0,41.821441875,-87.619925765
1,41.831122218000004,-87.62590563
1,41.880586939000004,-87.706110174
0,41.79388474,-87.61786245399999
1,41.725803425,-87.662786572
1,41.883626428,-87.66409878399999
1,41.883500186999996,-87.627876698
1,41.97252377,-87.753574141
0,41.76262284,-87.664972796
1,41.783864361999996,-87.616822558
1,41.765600669,-87.620724346
1,41.80614583,-87.68191731
0,41.765084959,-87.59511540700001
1,41.919917606,-87.69519807200001
1,41.863634892,-87.61904574399999
1,41.895003278000004,-87.62152816
0,41.883156925,-87.76822353700001
1,41.720733990999996,-87.66267078
1,41.855912365,-87.717591041
1,41.764545616,-87.64803659299999
0,41.791074686,-87.62185406399999
0,41.807228925,-87.72478809100001
1,41.925870192,-87.693782785
0,41.770469009,-87.63728032899999
1,41.965380394,-87.65907415299999
0,41.751482958000004,-87.671956111
1,41.737016573000005,-87.64972529200001
1,41.742710224,-87.63408818100001
1,41.73210441,-87.603783984
0,41.800741638000005,-87.659904363
1,41.753466436,-87.66473062799999
1,41.89765683,-87.726152565
0,41.785268355,-87.61445292399999
0,41.865865208,-87.693389932
1,41.742837673000004,-87.711640834
1,41.830871136,-87.631500365
0,41.739551435,-87.624222138
1,41.851660202,-87.715304747
1,41.750940756999995,-87.62518522200001
1,41.771531518,-87.70296528
1,41.676878081999995,-87.62047400600001
1,41.966718254,-87.696819796
1,41.88171846,-87.62776042600001
1,41.751613643,-87.575373855
1,41.88922516,-87.630193562
1,41.993658669,-87.739433055
0,41.792002104,-87.643882805
1,41.872908652,-87.758025754
1,41.895826124,-87.726096446
1,41.695908161,-87.595822806
0,41.837782374,-87.732880255
1,41.995110343,-87.675509533
1,41.968384343000004,-87.714961026
0,41.869311043,-87.663388995
0,41.783488192,-87.587893871
0,41.705677781999995,-87.600944364
1,41.746305879,-87.648772939
1,41.86661375,-87.62413407
0,41.950736661,-87.70793005600001
1,41.86496677,-87.629416803
1,41.760183166,-87.688015856
0,41.693392083,-87.64362975799999
1,41.682693301,-87.649370735
1,41.841014299,-87.62352137399999
1,41.897553004,-87.68750525899999
1,41.968483034,-87.78229270899999
0,41.896032623,-87.71389275899999
1,42.010909853,-87.709143958
1,41.88680317,-87.644880629
1,41.751228774,-87.608441565
1,41.86933367,-87.686970642
1,41.953201943,-87.669018205
1,41.885753285,-87.626996239
1,41.926287021,-87.785547998
1,41.909168156999996,-87.674254513
1,41.766955456999995,-87.615291558
0,41.792425533,-87.622403855
0,41.900546929,-87.63363242700001
0,41.793938009,-87.645453608
1,41.789818157,-87.662039184
0,41.789901003000004,-87.652335605
1,41.860125821,-87.72499164
0,41.781576603000005,-87.615660095
0,41.955965815999996,-87.72246707299999
0,41.893130275,-87.749180085
1,41.993099897,-87.68973323600001
0,41.751733660999996,-87.565756125
1,42.018737893,-87.673138996
1,41.848100945,-87.708215025
0,41.747771547,-87.556462439
1,41.728852906,-87.554118677
1,41.921586462,-87.80434274
1,41.88171846,-87.62776042600001
0,41.923976451,-87.766342184
0,41.931525797,-87.74720919299999
0,41.94154748,-87.74824216100001
1,41.911151209,-87.63598179
1,41.921702431,-87.68753737600001
0,41.776969764,-87.748985233
0,41.903009189,-87.687619254
0,41.916428407,-87.70391490899999
0,41.903077492,-87.683673325
1,41.892569818000005,-87.62208039
1,41.927522553,-87.69384345200001
0,41.884650262,-87.627915459
1,41.715013468,-87.66196841700001
0,41.831050489,-87.62273249100001
0,41.831075459000004,-87.620119685
1,41.902488434,-87.73748691700001
1,41.877864969,-87.62766695399999
1,41.941101948000004,-87.65900286799999
1,41.895896023,-87.677913394
0,41.981908516,-87.69061464200001
0,41.891062779,-87.768715786
0,41.864023763,-87.70681909
0,41.868165405,-87.62743954
1,41.866148185,-87.726825268
1,41.877578503,-87.629282088
1,41.947405202,-87.836521922
0,41.880239322,-87.662566142
0,41.918153258000004,-87.746152134
0,41.9328146,-87.723312801
1,41.709190013000004,-87.538904786
0,41.766922801,-87.56979422299999
1,41.691354203,-87.650256572
0,41.88625035,-87.75895272
1,41.888975492,-87.772858504
0,41.758560412,-87.56272800299999
0,41.878365113,-87.647255183
1,41.806910734,-87.60892924299999
1,41.878726509,-87.67812559
0,41.731475177,-87.655642163
0,41.909746301999995,-87.73683529200001
0,41.863032885,-87.650921359
0,41.935752485,-87.696808051
0,41.747381177,-87.566163431
0,41.764276734,-87.666231218
0,41.882703868,-87.76984699100001
0,41.948901371999995,-87.66328412899999
1,41.923672617,-87.78630160600001
1,41.926287021,-87.785547998
1,41.755077170999996,-87.62308371700001
0,41.878892807,-87.723774494
0,41.769849367,-87.646953724
0,41.898031545,-87.701006499
0,41.841854589,-87.73177791100001
1,41.758075796,-87.560036276
