Primary Type,Location Description,Domestic,Latitude,Longitude,month,day,Period_1,Period_2
2,98,0,41.883935021999996,-87.683426607,4,13,0,1
2,98,0,41.875291694,-87.72365082600001,4,13,0,1
2,98,0,41.877964095,-87.72666581899999,4,13,0,1
2,107,0,41.767343743000005,-87.624345045,4,13,0,1
2,101,0,41.77176323,-87.64943713299999,4,13,0,1
2,82,0,41.751298479,-87.60427764299999,4,13,0,1
2,83,0,41.692833841,-87.60431945,4,13,0,1
2,101,0,41.80129204,-87.667703224,4,13,0,1
2,101,0,41.763487997,-87.63735945100001,4,13,0,1
1,90,0,41.78082323,-87.65331893700001,4,13,1,0
2,80,0,41.976161035,-87.65003122700001,1,30,1,0
1,101,0,41.816039143000005,-87.62625873399999,4,13,1,0
2,98,0,41.894947554,-87.75471702200001,4,13,0,1
2,101,0,41.830573553,-87.65971652799999,4,13,0,1
1,12,0,41.764358671,-87.65167107399999,4,13,0,1
2,82,0,41.72235203,-87.58430412,4,13,0,1
2,101,0,41.851992829000004,-87.688943792,4,13,0,1
2,87,0,41.787623196999995,-87.64863423700001,4,13,0,1
2,101,0,41.88077164,-87.72204175200001,4,13,0,0
2,101,0,41.747157892,-87.602638822,4,13,0,0
2,98,0,41.796034069,-87.64581626,4,13,0,0
1,101,1,41.910983133,-87.688453686,4,13,0,0
2,101,0,41.862691554,-87.717753611,4,13,0,0
2,101,0,41.93468465,-87.746720868,4,13,0,0
2,101,0,41.721356811,-87.651455412,4,13,0,0
1,101,0,41.858019837,-87.727371944,4,13,0,0
2,12,0,41.851999846,-87.688727163,4,15,1,0
1,101,0,41.757315051999996,-87.62151604399999,4,13,0,1
1,101,0,41.935839711999996,-87.77248144200001,4,13,0,0
1,90,0,41.976035125,-87.842150546,4,13,0,1
1,101,0,41.810487382,-87.660510241,4,13,0,1
1,101,0,41.944474154,-87.645513974,4,13,0,1
1,77,0,41.797963022,-87.728198426,4,13,0,1
1,101,0,41.743342785,-87.644766371,4,13,0,1
2,82,0,41.745137026,-87.605065572,1,30,0,1
1,101,0,,,4,8,1,0
2,98,0,41.876632612,-87.72552910799999,1,30,0,1
0,17,0,41.789292167,-87.685135163,4,13,0,0
2,13,0,41.792297495999996,-87.620784425,1,30,1,0
2,13,0,41.754827555,-87.563864807,1,30,1,0
1,101,0,41.963511843,-87.679037235,1,30,1,0
1,101,0,41.933073705,-87.64902494299999,4,10,0,0
1,101,0,41.796665874,-87.68900324,4,13,0,0
1,101,0,41.809347098,-87.61891921600001,4,13,0,0
1,101,0,41.949084925,-87.759477106,4,13,0,0
2,87,0,41.885453188,-87.712298315,1,30,1,0
1,101,0,41.748936991,-87.635431484,4,13,0,0
2,98,0,41.663860844,-87.62700757100001,4,14,0,0
1,89,0,41.92987994,-87.66589399600001,4,13,0,0
1,101,0,41.809232338,-87.706432579,4,13,0,0
1,101,0,41.768428795,-87.591055791,4,2,1,0
1,82,0,41.916656651,-87.66656088,4,10,1,0
2,12,0,41.814982676,-87.69073457299999,4,14,0,0
2,101,0,41.890689395,-87.755442248,4,14,0,0
2,101,0,41.769379258,-87.57149533200001,4,14,0,0
1,48,0,41.741289354,-87.73638162200001,4,14,0,0
1,101,0,41.904721178,-87.662651579,4,14,0,0
2,101,0,41.87886043,-87.726470068,4,14,0,0
2,101,0,41.878831412,-87.728772701,4,14,1,0
2,101,0,41.78009054,-87.688545913,4,14,1,0
2,101,0,41.881052817,-87.730587836,4,14,1,0
2,101,0,41.902747441,-87.77538659700001,4,14,1,0
2,101,0,42.007858698,-87.781540924,4,15,1,0
2,82,0,41.721807501,-87.575339622,4,14,1,0
2,98,0,41.885736814,-87.74586147,4,14,0,1
1,101,0,41.722437735,-87.62375097600001,4,14,1,0
2,101,0,41.847323487,-87.707558285,4,14,0,1
2,101,0,41.880332495,-87.75815379,4,14,0,1
1,101,0,41.909664252,-87.742728815,4,14,0,1
1,101,0,41.936955851,-87.71974867,4,14,0,0
2,98,0,41.825135988,-87.620420421,4,14,0,1
2,98,0,41.780576832,-87.661816601,4,14,0,1
2,101,0,41.939727475,-87.77626256299999,1,1,0,0
2,101,0,41.897549915999996,-87.62552191,1,1,0,0
1,101,0,41.772759803,-87.70175448399999,1,1,0,0
1,101,0,41.782554213000004,-87.706769508,1,1,0,0
1,101,0,41.875607454000004,-87.630963389,1,1,0,0
2,98,0,41.894471978,-87.715064809,1,1,1,0
2,77,0,41.965961631999996,-87.654791654,1,1,1,0
1,101,0,41.887447077,-87.71208068799999,1,1,0,0
2,36,0,41.87154041,-87.705838807,1,1,1,0
2,12,0,41.878858346,-87.726594936,1,1,1,0
1,101,0,41.70348756,-87.610003416,1,1,1,0
2,87,0,41.673348198,-87.640560478,1,1,0,1
2,101,0,41.745683397,-87.67181042799999,1,1,0,1
1,101,0,41.796657388,-87.707321615,1,1,0,1
1,101,0,41.766609337,-87.67478458299999,1,1,0,1
1,101,0,41.763441853,-87.70156363299999,1,1,0,1
2,34,0,41.873635420999996,-87.71008118700001,1,1,0,1
1,101,0,41.718848315,-87.63950427,1,1,0,1
1,101,0,41.890703988,-87.71861592100001,1,1,0,1
2,107,0,41.794088699,-87.631799109,1,1,0,1
2,101,0,41.786420936999995,-87.692838575,1,1,0,0
2,59,0,41.779520772,-87.660962362,1,1,0,0
2,42,0,41.721623049,-87.62470134200001,1,1,0,0
2,101,0,41.777198547,-87.664157893,1,1,0,0
1,101,0,41.711186545,-87.56576258,1,2,0,0
1,101,0,41.965932363,-87.656806969,1,1,0,0
2,101,0,41.859987857,-87.73477234299999,1,2,0,0
1,101,0,41.755986834,-87.651843966,1,2,0,0
1,87,0,41.653792614000004,-87.60211791399999,1,2,0,0
1,101,0,41.884790858,-87.68190859299999,1,1,0,1
1,101,0,41.77492064,-87.69450376200001,1,1,0,1
1,101,0,41.900643643,-87.662249785,1,2,0,0
2,98,0,41.879467145999996,-87.748195577,1,2,1,0
2,101,0,41.894604162,-87.718729113,1,2,1,0
1,101,0,41.904042349,-87.75752226,1,2,1,0
2,105,0,41.865232556,-87.694604079,1,2,1,0
1,101,0,41.858579481,-87.694424341,1,1,0,0
2,101,0,41.779012821,-87.664208692,1,2,1,0
2,98,0,41.899068317,-87.720647787,1,2,1,0
1,101,0,41.853178146,-87.66963213700001,1,2,0,0
1,101,0,41.877322742,-87.70688015299999,1,1,0,0
2,98,0,41.890720296,-87.706404029,1,2,0,1
2,101,0,41.758259053,-87.592001315,1,2,0,1
1,101,0,41.884558667,-87.68161349200001,1,2,0,0
1,101,0,41.934402686,-87.657030029,1,1,0,0
1,101,0,41.743819284000004,-87.55436646700001,1,2,1,0
1,64,0,41.855524939,-87.69785379999999,1,2,0,0
2,87,0,41.899415602,-87.764689843,1,2,0,1
2,101,0,41.765956079,-87.651709149,1,2,1,0
2,98,0,41.879412081999995,-87.752485042,1,2,0,1
2,12,0,41.773985178000004,-87.58881044399999,1,2,0,1
2,101,0,41.912698673,-87.771574537,1,2,0,1
2,98,0,41.896229141999996,-87.712678764,1,2,0,1
1,101,0,41.852527023,-87.71117074200001,1,1,0,1
1,101,0,41.871150365,-87.686970698,1,2,0,1
2,12,0,41.894386288,-87.74578588600001,4,14,0,1
2,49,0,41.933796108,-87.64454821700001,1,1,0,1
1,101,0,41.758970818,-87.624778076,1,2,0,0
1,101,0,41.894272184,-87.71262058,1,2,0,1
2,99,0,41.92046017,-87.67083136,1,2,0,1
1,101,0,41.935433831,-87.72769448700001,1,2,0,1
2,57,0,41.873635420999996,-87.71008118700001,1,2,0,1
2,101,0,41.678036817,-87.62190348600001,4,14,0,1
2,98,0,41.791449705,-87.66087804899999,1,2,0,1
2,98,0,41.798519354,-87.66470262200001,1,2,0,1
1,101,0,41.969815916,-87.659692959,1,2,0,1
1,101,0,41.884720804000004,-87.670624155,1,2,0,1
2,98,0,41.878462761,-87.755787426,1,2,0,0
2,28,0,41.704026401,-87.56573056100001,1,2,0,0
2,98,0,41.903779445,-87.728794546,1,2,1,0
2,107,0,41.730633632,-87.604676217,1,3,0,0
2,101,0,41.851466029,-87.730403204,1,3,0,0
1,101,0,41.680837833000005,-87.669919801,1,3,0,0
2,98,0,41.867483061,-87.69959677,4,14,0,1
1,101,0,41.771120742,-87.659132842,1,2,0,1
1,101,0,41.924302462,-87.796485985,1,2,0,0
2,87,0,41.677248707,-87.626271858,1,2,1,0
2,13,0,41.680744713,-87.63114994899999,1,2,1,0
1,101,0,41.797595716,-87.61929913,1,2,0,0
1,101,0,41.798455397,-87.689047661,1,3,0,0
1,101,0,41.886536161,-87.665184844,1,2,0,1
1,101,0,41.916661471,-87.688547164,1,3,1,0
2,101,0,41.844969184,-87.647527682,1,3,1,0
1,101,0,41.841943874,-87.707401519,1,3,0,0
2,101,0,41.895490776,-87.713156054,1,3,1,0
2,105,0,41.750735334,-87.708519261,4,14,0,1
2,98,0,41.866215538,-87.721930788,1,3,0,1
1,101,0,41.784906565,-87.632738878,1,2,0,0
2,98,0,41.791667538,-87.653593036,1,3,0,1
1,101,0,41.928593713000005,-87.726888246,1,2,0,0
2,98,0,41.879170269,-87.75350806,1,3,0,1
2,101,0,41.797290282,-87.69664710100001,1,3,0,1
2,98,0,41.898019213000005,-87.716396995,1,3,0,1
2,101,0,41.874216976,-87.73638368399999,1,3,0,1
1,101,0,41.77440394,-87.70380967700001,1,2,0,0
1,101,0,41.841733088000005,-87.65388913700001,1,3,0,1
1,12,0,41.855928782,-87.643699523,1,3,0,0
2,101,0,41.780294584,-87.664239363,1,3,0,1
1,64,0,41.874133594,-87.670164416,1,1,0,1
2,101,0,41.717572346,-87.647297825,1,3,0,1
2,12,0,41.903145922,-87.756615633,4,14,0,1
2,98,0,41.895974978000005,-87.71388964299999,1,3,0,1
2,101,0,41.847697567,-87.62679842200001,1,3,0,1
1,101,0,41.94041781,-87.76537323,1,3,0,1
1,101,0,41.794430355,-87.724417769,1,3,0,1
2,101,0,41.874288555999996,-87.725441164,1,3,0,1
2,101,0,41.764073087,-87.576257224,1,3,0,1
1,101,0,41.836821196,-87.729608599,1,3,0,1
2,98,0,41.74719631,-87.60263838700001,1,3,0,1
1,107,0,41.806122177,-87.66490233200001,1,3,1,0
2,101,0,41.869554453,-87.720228444,1,3,0,1
1,82,0,41.736272399,-87.64413477,1,3,0,1
1,101,0,41.799869750999996,-87.730703735,1,2,0,0
1,101,0,41.793192941,-87.663331471,1,3,0,1
2,101,0,41.89684438,-87.69180252299999,1,3,0,0
1,101,0,41.793192941,-87.663331471,1,3,0,0
2,101,0,41.931780735,-87.727593069,1,3,0,0
1,101,0,41.818179533,-87.634305993,1,3,0,0
1,57,0,41.786291714,-87.664386014,1,3,0,0
2,90,0,41.878028065,-87.72165296600001,1,3,0,0
1,101,0,41.89598506,-87.64299694700001,1,3,0,1
2,101,0,41.764937358000005,-87.661862411,1,4,0,0
1,101,0,41.833735126,-87.675370229,1,3,0,1
1,101,0,41.744979568000005,-87.626877715,1,3,0,0
1,101,0,41.928774359,-87.749564259,1,3,0,0
1,101,0,41.843892459,-87.62209862700001,1,3,0,1
1,101,0,41.959338541,-87.711746867,1,1,1,0
1,101,0,41.941741682,-87.704015204,1,1,0,1
1,101,0,41.772311881,-87.725037592,1,4,0,0
1,101,0,41.816720146,-87.688347373,1,4,0,0
1,101,0,41.86647141,-87.76924794799999,1,4,1,0
2,98,0,41.895539363000005,-87.75561890700001,4,14,0,1
2,98,0,41.89425956,-87.71384010700001,1,4,1,0
1,101,0,41.828762286999996,-87.614436164,1,2,0,0
1,100,0,41.783366493,-87.724111805,1,4,0,0
2,96,0,41.735066839,-87.650896405,1,4,1,0
1,57,0,41.750772110999996,-87.62453842299999,1,4,0,0
1,48,0,41.739229389,-87.594880321,1,3,0,0
2,105,0,41.887237896,-87.698916794,4,14,0,1
1,101,0,41.951521573,-87.798654526,1,4,0,0
1,101,0,41.872946254,-87.68961824600001,1,1,1,0
1,89,0,41.923786752,-87.638431125,1,3,0,1
2,101,0,41.803217886,-87.64295201899999,1,4,0,1
2,98,0,41.885737265,-87.74594960399999,1,4,0,1
2,99,0,41.89658837,-87.63475918399999,1,4,0,1
1,107,0,41.804131197,-87.73009897,1,4,1,0
1,82,0,41.885376909,-87.686548218,1,4,0,0
2,101,0,41.764849012,-87.669326311,1,4,0,1
2,12,0,41.896080921,-87.71267285299999,1,4,0,1
2,96,0,41.857680243000004,-87.674662315,1,4,1,0
1,57,0,41.816321863,-87.63118967700001,1,4,0,1
1,101,0,41.927865372,-87.74997677799999,1,3,0,0
2,98,0,41.894384712,-87.71262316299999,1,4,0,1
2,12,0,41.874771707,-87.70708498299999,4,14,0,1
1,101,0,41.921687633000005,-87.697671731,1,1,1,0
2,98,0,41.867073455,-87.725872985,1,4,0,1
2,12,0,41.695475005,-87.611015916,1,4,0,1
1,101,0,41.886803108,-87.662490139,1,4,0,0
1,107,0,41.953933464,-87.705880499,1,4,0,1
2,101,0,41.879465206,-87.748353493,1,4,0,1
1,101,0,41.911088022,-87.701895315,1,4,0,1
2,90,0,41.894297977,-87.713839736,1,4,0,1
1,57,1,41.895239896,-87.745814792,1,4,0,1
1,101,0,41.901221561999996,-87.68547001600001,1,4,1,0
1,101,0,41.862906101,-87.656858884,1,3,0,1
2,107,0,41.769093523,-87.573932766,1,4,0,1
2,98,0,41.809372883,-87.617330667,1,4,0,1
2,101,0,41.872560678,-87.72355928700001,1,4,0,1
2,82,0,41.745980029,-87.663327876,1,4,0,1
1,12,0,41.773453351,-87.706627131,1,3,1,0
2,107,0,41.847665756,-87.70390306200001,1,4,0,0
2,101,0,41.909874228,-87.72720139299999,1,5,0,0
1,101,0,41.786274737,-87.64616621,1,4,0,1
1,77,0,41.817128895,-87.63122488399999,1,5,0,0
1,101,0,41.828235568000004,-87.65090578899999,1,4,0,1
1,101,0,41.654740948000004,-87.607555817,1,4,0,0
1,101,0,41.887521985999996,-87.62455289799999,1,4,0,1
1,101,0,41.790621902,-87.729213558,1,5,0,0
1,101,0,41.814572023000004,-87.699307936,1,4,0,1
1,101,0,41.817961161,-87.63359667200001,1,4,0,1
1,101,0,41.996828133,-87.67262974,1,4,0,0
1,101,0,41.693134496999996,-87.653364601,1,4,1,0
1,101,0,41.984805277,-87.787400645,1,4,0,0
2,101,0,41.820980638,-87.693007909,1,5,1,0
1,101,0,41.731007988,-87.615318352,1,5,1,0
2,98,0,41.894961752,-87.751010889,1,5,1,0
1,101,0,41.816736383,-87.61129106799999,1,5,1,0
2,98,0,41.880487013,-87.72321954200001,4,14,0,1
2,98,0,41.866199931,-87.723124109,1,5,1,0
1,77,0,41.729519971,-87.643441278,1,4,0,0
1,101,0,41.797308551,-87.64280273899999,1,5,0,0
2,101,0,41.749454891,-87.72821811799999,1,5,1,0
2,98,0,41.879170269,-87.75350806,1,5,0,1
2,96,0,41.946542477,-87.73608437600001,1,5,0,1
1,101,0,41.818006851,-87.601298381,1,5,0,1
2,94,0,41.922655899,-87.653519985,1,5,0,1
2,97,0,41.947603662,-87.82916843299999,1,5,0,1
2,101,0,41.809297059,-87.591967028,1,5,1,0
2,101,0,41.965863946,-87.65777107,1,5,0,1
2,87,0,41.885730611,-87.625542215,1,5,0,1
1,82,0,41.683935861,-87.72181075700001,1,1,0,0
1,101,0,41.853178146,-87.66963213700001,1,2,0,0
1,90,0,41.68956574,-87.643505875,1,5,0,1
2,101,0,41.876076824,-87.733605134,1,5,0,1
2,101,0,41.925846925,-87.76279789,1,5,0,1
1,101,0,41.983632147,-87.65955469200001,1,4,0,1
2,77,0,41.880193668000004,-87.737914408,1,5,0,1
1,101,0,41.866437316,-87.77293425,1,4,0,1
2,87,0,41.805846005999996,-87.63328104200001,4,14,0,1
2,105,0,41.885447762,-87.71180259399999,4,14,0,1
2,98,0,41.879412081999995,-87.752485042,1,5,0,1
1,101,0,41.901437054,-87.673195296,1,5,0,0
2,80,0,41.907556016,-87.677386363,1,5,0,1
2,0,0,41.875107537,-87.738244348,1,5,0,1
2,98,0,41.874193327,-87.73817205,1,5,0,1
2,13,0,41.886297242,-87.761750709,1,5,0,1
2,101,0,41.794219807,-87.651754481,1,5,0,1
2,101,0,41.767903823000005,-87.652978852,1,5,0,1
2,101,0,41.997682417,-87.69262646,1,5,0,0
2,98,0,41.878464822,-87.755651544,1,5,0,0
2,101,0,41.73938189,-87.61460218799999,1,5,0,1
2,101,0,41.663287538,-87.633330549,1,5,0,0
2,57,0,41.821345947,-87.704491075,1,5,0,0
2,101,0,41.960673083,-87.751710857,1,5,0,0
1,101,0,41.943221168,-87.76015456100001,1,5,0,0
2,83,0,41.903113054,-87.643199348,1,6,0,0
2,101,0,41.787489435,-87.651059415,1,5,0,0
1,101,0,41.745802037,-87.665751912,1,5,0,1
1,101,0,41.87254693,-87.684977603,1,5,0,0
1,101,0,41.769586902,-87.670014276,1,5,0,1
1,101,0,41.768159658,-87.629841936,1,5,0,1
1,101,0,41.8761036,-87.73137973200001,1,2,1,0
1,101,0,41.711904507,-87.62722900600001,1,5,0,1
1,101,0,41.791747234,-87.65966848299999,1,4,0,0
1,90,0,41.781732477,-87.593083923,1,3,0,1
1,101,0,41.839637955,-87.65832971,1,5,0,0
1,101,0,41.706936355,-87.62351495200001,1,4,0,0
1,57,0,41.794509508000004,-87.63330173799999,1,4,0,1
1,101,0,41.894646906,-87.65747165299999,1,6,0,0
1,101,0,41.741954923,-87.56851815,1,5,0,0
1,101,0,41.896313045999996,-87.717559399,1,6,0,0
2,98,0,41.877913492,-87.761737295,1,6,1,0
2,98,0,41.872875065,-87.725403155,4,14,0,1
1,101,0,41.78138577,-87.61323136799999,1,5,0,1
1,101,0,41.738769728,-87.65706772700001,1,6,1,0
1,101,0,41.985843793,-87.698027021,1,6,1,0
1,101,0,41.982134938,-87.689394963,1,6,1,0
2,98,0,41.791889876,-87.653601688,1,6,1,0
1,101,0,41.699261901999996,-87.61843258299999,1,6,0,1
2,57,0,41.882139587,-87.71104513,1,6,0,1
2,82,0,41.88723167,-87.764239684,1,6,0,1
1,101,0,41.90328017,-87.671589394,1,6,1,0
2,98,0,41.880660786,-87.731186405,1,6,1,0
1,101,0,41.861235576999995,-87.62200558200001,1,4,0,1
2,98,0,41.860080941,-87.72377331,1,6,1,0
1,101,0,41.765263223000005,-87.58365492600001,1,6,0,0
2,82,0,41.874803956,-87.73527301200001,1,6,0,1
2,98,0,41.692518214,-87.62851019700001,1,6,0,1
2,105,0,41.872709787,-87.71195538799999,1,6,0,1
1,101,0,41.780914591,-87.695071232,1,6,0,0
2,98,0,41.907153315,-87.639680572,1,6,0,1
2,98,0,42.018707349,-87.67307675100001,1,6,0,1
1,48,0,41.735138542,-87.647268465,1,6,1,0
2,12,0,41.87173429,-87.716297342,1,6,0,1
2,98,0,41.879466547,-87.748078076,1,6,0,1
1,101,0,41.758362057,-87.617769699,1,5,0,0
1,101,0,41.986334237,-87.66597038799999,1,6,0,1
1,82,0,41.736411276,-87.682541871,1,6,0,1
1,101,0,41.80758603,-87.61508010799999,1,6,0,1
2,98,0,41.909868892,-87.764233371,1,6,0,1
2,98,0,41.873635420999996,-87.71008118700001,1,6,0,0
2,101,0,41.876866335,-87.743511912,1,6,0,0
2,101,0,41.731605629,-87.650790161,1,6,0,0
2,101,0,41.942044708000005,-87.782178571,1,6,0,0
2,42,0,41.722768379,-87.624410361,1,6,0,0
2,101,0,41.786836292,-87.658025854,1,6,0,0
2,101,0,41.798313527,-87.73066330399999,1,6,0,0
2,101,0,41.933647119,-87.74667892299999,1,6,0,0
2,101,0,41.814955579,-87.70669225,1,7,0,0
2,101,0,41.751418185,-87.592530796,1,7,0,0
2,101,0,41.911247108000005,-87.762145385,1,7,0,0
2,28,0,41.877632759,-87.679781796,4,14,0,1
2,13,0,41.958459188,-87.652047634,1,6,0,0
1,57,0,41.866235446,-87.72051714700001,4,14,0,1
1,13,1,41.870741447,-87.72359860700001,1,7,0,0
1,101,0,41.761918109,-87.62254278299999,1,7,0,0
1,101,0,41.90319914,-87.751931543,1,7,1,0
1,101,0,41.880935859000004,-87.70920605,1,7,0,0
2,97,0,41.795868205,-87.62573236700001,1,7,1,0
2,98,0,41.871642318,-87.724258278,1,7,1,0
2,87,0,41.72525479,-87.59607340299999,4,14,0,1
2,0,0,41.888658688,-87.748941709,1,7,1,0
2,96,0,41.874997971999996,-87.686513346,1,7,1,0
2,101,0,41.830685937,-87.62324655,1,7,1,0
1,82,0,41.768237618,-87.65419967,1,7,1,0
2,101,0,41.784225452,-87.687437501,1,7,1,0
2,98,0,41.894513704,-87.712625587,1,7,1,0
2,96,0,41.946724511,-87.691501175,1,7,1,0
1,77,0,41.861590288,-87.69202655299999,1,7,1,0
1,101,0,41.936337892,-87.70997457,1,6,0,0
2,77,0,41.972796785999996,-87.671127715,1,5,0,0
2,96,0,41.946542477,-87.73608437600001,1,7,0,1
1,101,0,41.852743805,-87.710155576,1,7,1,0
1,101,0,41.948492660999996,-87.70105578299999,1,6,0,1
2,82,0,41.997588746,-87.69799114899999,1,7,0,1
1,101,0,41.955593487,-87.64547898200001,1,1,1,0
2,12,0,41.894047236,-87.746563974,1,7,0,1
2,98,0,41.766256914,-87.574497729,1,7,0,1
2,77,0,41.990138101,-87.72844157600001,1,3,1,0
2,12,0,41.881913791,-87.736756385,1,7,0,1
1,101,0,41.878770853,-87.733972851,1,7,1,0
1,101,0,41.812842958000005,-87.711323831,1,7,0,1
2,101,0,41.742027423,-87.578234757,1,7,0,1
2,101,0,41.778395962,-87.743986134,1,7,0,1
2,82,0,41.809305232,-87.606558389,1,7,0,1
2,98,0,41.888658688,-87.748941709,1,7,0,1
2,101,0,41.75875185,-87.58757913,1,7,0,1
2,101,0,41.763736298000005,-87.62277929700001,1,7,0,1
2,101,0,41.895386977,-87.75806280799999,1,7,0,1
2,82,0,41.761678034,-87.558255664,1,7,0,1
2,101,0,41.8665066,-87.69621411899999,1,7,0,1
2,101,0,41.801363001999995,-87.661507929,1,7,0,1
2,82,0,41.805156465,-87.743095418,1,7,0,1
2,98,0,41.885729338000004,-87.625780935,1,7,0,0
2,101,0,41.962480817,-87.756466934,1,7,0,0
1,101,1,41.926959352,-87.749893163,1,7,1,0
2,98,0,41.879466753,-87.74811846700001,1,7,0,0
2,98,0,41.878856533000004,-87.726771211,1,7,0,0
1,82,0,41.984109030999996,-87.660855375,1,7,0,1
2,12,0,41.74954021,-87.64765018,4,14,0,1
2,101,0,41.726080648,-87.66279468,1,7,0,0
2,101,0,41.725378025,-87.630184282,1,7,0,0
2,87,0,41.742258286,-87.657159371,1,7,0,1
1,87,0,41.921205134000004,-87.73768393799999,1,7,0,1
2,101,0,41.962761005,-87.77709883799999,1,7,0,0
1,101,0,41.809364535,-87.617752585,1,7,0,1
2,101,0,41.918396750999996,-87.719254095,1,7,0,0
2,101,0,41.806878744,-87.694164364,1,8,0,0
2,101,0,41.919917649,-87.726073855,1,8,0,0
2,101,0,41.793209406,-87.66333129899999,1,7,0,0
1,101,0,41.878287052,-87.714163307,1,7,0,0
2,101,0,41.809372853,-87.70402496700001,1,8,0,0
2,101,0,41.962852588000004,-87.74697364299999,1,7,0,0
1,90,0,41.755906210999996,-87.65770881899999,1,6,1,0
2,98,0,41.712023566,-87.62963763,4,14,0,1
1,100,0,41.837788877,-87.730454539,1,8,0,0
1,101,0,41.795133777,-87.69872209799999,1,8,0,0
1,101,0,41.912836447,-87.70345788899999,1,8,1,0
1,101,0,41.899864274,-87.71402102399999,1,7,0,1
1,12,0,41.862828433000004,-87.645629806,1,8,1,0
2,88,0,41.745770795,-87.606773358,4,14,0,1
2,98,0,41.895492647,-87.712994425,1,8,1,0
2,101,0,41.752028909,-87.61656103600001,4,14,0,1
2,0,0,41.888658557,-87.748916002,1,8,1,0
2,96,0,41.852368074,-87.664340305,1,8,1,0
1,101,0,41.751499031,-87.710685055,1,8,0,0
2,88,0,41.896370692,-87.717562519,1,8,1,0
2,101,0,41.854698409,-87.714343156,1,8,0,1
1,101,0,41.936851026,-87.77615896,1,7,0,1
1,101,0,41.808582767,-87.619573277,1,8,1,0
1,101,0,41.920345205,-87.798823009,1,7,0,0
1,99,0,41.870821950999996,-87.68615524799999,1,7,0,1
2,98,0,41.764707098,-87.624890909,1,8,1,0
1,101,0,41.756550472,-87.592600053,1,7,0,1
2,98,0,41.883607414000004,-87.707446727,1,8,1,0
2,98,0,41.898074115,-87.71640014,1,8,1,0
2,96,0,41.888186183,-87.75535096,1,8,0,1
1,101,0,41.899838476999996,-87.73188417,1,7,0,0
2,98,0,41.899735054000004,-87.72011247,1,8,0,1
2,96,0,41.748957622,-87.72189400399999,1,8,0,1
2,101,0,41.897922334,-87.76074346899999,1,8,0,1
1,101,0,41.915556135,-87.759509355,1,8,0,0
1,101,0,41.820248497,-87.61602087700001,1,8,0,1
1,101,0,41.758125035,-87.605376887,1,4,0,0
2,88,0,41.960222191,-87.68301597700001,1,8,0,1
2,98,0,41.810077148000005,-87.61146856299999,1,8,0,1
2,98,0,41.881913791,-87.736756385,1,8,0,1
1,82,0,41.873991018000005,-87.67976015,1,8,1,0
2,12,0,41.730612877,-87.60097992200001,4,14,0,0
2,107,0,41.883784731,-87.735578531,1,8,0,1
1,82,0,41.961287044,-87.692796336,1,8,0,0
1,101,0,41.893117779,-87.63942844600001,1,8,0,1
2,28,0,41.702758435999996,-87.56407578299999,4,14,0,0
1,101,0,41.849209669000004,-87.71736536700001,1,8,1,0
2,101,0,41.879721625,-87.72897729,1,8,0,1
2,98,0,41.881917714000004,-87.736455228,1,8,0,1
2,101,0,41.88068906,-87.728733158,1,8,0,1
1,101,0,41.765498313,-87.568938715,1,7,0,0
2,42,0,41.736277427,-87.62510451,1,8,0,1
1,101,0,41.810998649,-87.63264904299999,1,8,0,0
2,57,0,41.895239896,-87.745814792,4,14,0,0
2,105,0,41.878856533000004,-87.726771211,1,8,0,1
2,90,0,41.859912232,-87.718892563,1,8,0,1
2,98,0,41.878028201999996,-87.721678669,1,8,0,1
1,101,0,41.770056715,-87.65181970399999,1,8,0,1
2,101,0,41.859888682,-87.707920356,1,8,0,0
2,98,0,41.879412081999995,-87.752485042,1,8,0,0
2,101,0,41.994455405,-87.69709529100001,1,8,0,0
2,57,0,41.772972076,-87.644610871,1,8,0,0
2,12,0,41.950586213,-87.673214102,1,8,0,0
1,101,0,41.934165228000005,-87.754682429,1,8,0,1
2,101,0,41.880037923,-87.761813837,1,8,0,0
1,101,0,41.952451194,-87.719000848,1,8,0,1
2,101,0,41.681950655,-87.620641331,1,8,0,0
2,107,0,41.838922937,-87.712550244,1,8,0,0
2,82,0,41.785930664,-87.723266186,1,8,0,1
1,101,0,41.818157608,-87.70058591200001,1,8,0,0
2,68,0,41.779520772,-87.660962362,1,9,0,0
2,101,0,41.873282241,-87.738173159,4,14,0,1
2,101,0,41.922535588,-87.77810609,1,9,0,0
2,101,0,41.758529857,-87.566364189,1,9,0,0
2,101,0,41.958459363,-87.652077045,1,9,0,0
2,57,0,41.794794662,-87.61679251,4,14,0,1
2,105,0,41.888658688,-87.748941709,4,14,0,0
1,101,0,41.785085247,-87.61325963899999,1,8,0,0
1,101,0,41.930825987,-87.80012467200001,1,8,0,1
1,101,0,41.993476518,-87.656916315,1,8,0,1
1,101,0,41.798154206,-87.70002723700001,4,14,0,0
1,101,0,41.996526594,-87.68617444,1,8,0,0
2,98,0,41.866199931,-87.723124109,1,9,1,0
1,101,0,41.756765393,-87.562690836,1,9,0,0
2,12,0,41.894086051,-87.71627324,1,9,1,0
2,98,0,41.752353215,-87.603990848,1,9,1,0
1,101,0,41.961818027,-87.709487285,1,8,0,0
1,101,0,41.702159546,-87.62814492,1,8,0,1
2,98,0,41.901727741,-87.720181564,1,9,1,0
1,101,0,41.791402401999996,-87.681234191,1,6,1,0
