Primary Type,Block,Domestic
2,410,False
1,4193,False
2,209,False
0,10429,False
2,8931,False
2,13300,False
1,7046,True
2,17255,False
1,14205,True
2,3883,False
2,10295,False
1,21638,True
1,18081,False
2,800,False
2,16229,False
2,21067,False
2,10926,False
1,17671,False
2,10645,False
2,3369,False
2,21067,False
2,3517,False
0,17973,False
2,19725,False
2,15253,False
2,9601,False
2,5426,False
2,19692,False
0,13964,False
2,18149,False
2,7459,False
2,1881,False
2,140,False
2,3634,False
2,4248,False
2,1965,False
2,1296,False
1,5329,True
2,7536,False
1,13986,True
2,16542,False
0,14322,True
1,20273,True
1,7756,True
2,9050,False
2,8561,False
2,289,False
2,13999,False
2,13999,False
1,12989,True
1,4953,True
0,19334,False
2,22745,False
2,19983,False
2,787,False
2,2771,False
0,19620,True
2,14559,False
2,10414,False
1,20394,True
1,21094,False
2,20820,False
2,18864,False
2,14465,False
1,18054,False
2,8730,False
2,4799,False
2,20582,False
0,15847,False
0,7315,False
1,292,True
1,9791,False
2,8108,False
2,8831,False
0,15473,False
2,4185,False
2,19021,False
2,11566,False
2,4284,False
2,629,False
0,10253,False
2,2210,False
2,247,False
2,629,False
1,20171,True
1,1191,False
1,19946,False
1,127,False
1,19422,False
1,16459,False
1,16143,False
1,718,True
1,2059,False
1,2059,False
2,11270,False
1,12887,False
2,15529,True
2,18395,False
1,8957,True
0,20766,False
1,21259,True
2,12355,True
1,13370,False
2,118,False
1,11095,False
1,15224,False
1,13808,False
1,4790,True
1,3511,False
0,14412,False
1,13541,False
1,4261,False
0,9301,True
2,20635,False
1,113,False
1,21695,True
0,19927,True
2,3915,False
2,4335,False
1,3366,False
1,9886,True
1,21768,True
0,13750,True
1,1468,True
1,19188,True
1,5282,False
1,11528,False
1,620,True
2,4700,False
1,15958,True
1,13868,False
0,9217,False
2,293,False
0,3665,True
1,15965,False
2,17816,False
0,13990,False
1,564,True
2,2348,False
2,5864,False
1,20059,True
1,16437,False
0,19747,True
2,4460,False
1,22909,True
2,9527,False
2,250,False
1,22828,True
1,4384,True
1,3424,True
1,18064,True
2,18913,False
2,1878,False
2,13917,False
2,13890,False
1,7525,True
1,21509,True
1,15435,True
1,3675,True
1,12244,True
1,1350,True
1,3775,False
1,14028,True
2,14324,False
0,13627,False
2,3815,False
1,5596,False
1,17712,False
1,3235,False
1,17903,False
2,131,False
1,9532,True
1,19162,False
0,3515,False
1,14694,True
0,8027,True
2,1283,False
2,19522,False
2,11777,False
2,631,False
0,12693,False
1,14155,False
0,3277,True
2,20766,False
2,22771,False
0,21361,False
1,3652,True
0,4471,False
2,13903,False
2,13746,False
0,15025,False
1,1597,False
1,2589,True
0,453,False
2,19591,False
2,22696,False
1,17152,True
1,12128,False
2,629,False
2,12686,False
2,12681,False
2,7735,False
1,9386,True
2,81,False
2,3329,False
1,18024,True
2,7087,False
2,13684,False
2,15238,False
1,22249,False
0,2008,False
0,18613,False
1,10737,False
2,7927,False
2,4478,False
0,18044,False
1,1282,False
2,5734,False
1,19057,False
0,14140,True
1,18925,False
2,4284,False
0,7952,False
1,12919,False
2,921,False
0,9790,False
1,631,False
0,16844,False
2,1852,False
1,13193,True
1,12348,False
2,1638,False
0,8807,True
2,2348,False
0,7075,False
2,20667,False
1,23095,True
1,22856,False
1,22461,False
1,21482,False
1,22141,False
1,3655,False
2,19631,False
2,18109,False
2,14683,False
1,18205,False
2,20667,False
2,14273,False
1,21012,False
1,1227,True
1,21936,True
1,3612,False
1,8737,False
2,782,False
1,22319,False
2,20253,False
0,5568,True
1,16080,True
2,4228,False
2,13610,False
1,9314,True
2,17442,False
0,2978,True
1,18494,True
1,2958,False
1,12654,False
1,6028,True
2,988,False
1,18251,False
0,21643,False
2,20652,False
0,20008,False
1,13342,False
2,11546,False
0,1393,True
2,2758,False
2,4847,False
0,2342,False
0,13008,False
1,8814,True
2,9744,False
2,5349,False
0,136,False
1,11763,False
1,2634,True
2,22935,False
0,16202,False
1,121,True
1,9006,False
1,2221,False
0,19075,False
1,15270,True
2,5672,False
2,6545,False
1,14054,False
1,3112,True
2,6307,False
2,2125,True
2,9853,False
1,20220,False
1,15423,False
2,3016,False
2,13060,False
1,13811,False
2,5278,False
0,14936,False
2,17087,False
2,629,False
1,18803,False
0,16792,False
1,1152,False
0,18337,False
1,3038,False
2,4914,False
1,16829,True
2,14006,False
1,4006,False
1,20359,True
2,7535,False
0,21446,False
1,22617,False
1,7953,False
1,17013,True
2,7999,False
2,5284,False
0,21053,False
1,5262,False
1,19181,True
0,2970,False
0,511,True
2,15631,False
1,93,False
1,18794,False
1,18902,True
1,10184,True
2,10422,False
1,15444,True
1,3639,False
1,17249,True
1,5839,True
2,15631,False
1,8044,False
1,23077,True
2,8029,False
1,16460,True
2,20213,False
0,17818,False
0,19440,True
1,23085,False
2,6220,False
1,14706,True
1,18213,False
1,14576,True
1,15308,False
1,8598,False
0,21405,False
2,7672,False
1,9873,True
1,19819,True
2,19676,True
1,6639,True
1,16401,False
1,7244,True
1,9237,True
2,17066,False
2,10774,False
1,9496,True
1,9456,False
1,3004,False
1,184,True
1,18213,False
2,18511,False
1,14249,False
2,7445,False
0,1463,False
2,8963,False
1,1283,True
2,4271,False
2,16763,False
2,2211,False
2,12759,False
2,3390,False
1,17651,True
2,14809,False
2,7469,False
2,22109,False
2,16454,False
1,11197,False
1,15030,False
1,1049,True
2,13976,False
2,20920,False
2,19282,False
0,17091,False
2,2839,False
2,19819,False
0,15104,True
2,10142,False
2,16390,False
1,3985,False
2,16360,True
2,1931,False
2,21795,False
2,16218,False
2,5058,False
2,11996,False
2,14149,False
2,15964,False
1,15165,False
2,7486,False
2,16612,False
1,5284,False
2,21490,False
1,5794,False
2,18342,False
2,17765,False
2,12084,False
2,8347,False
2,22147,False
1,6378,True
2,4263,False
1,15791,False
1,2336,False
2,14890,False
1,3656,False
2,134,False
1,16105,True
1,18175,False
0,22432,False
2,2829,False
2,4547,False
2,12019,False
2,20858,False
0,11506,False
2,19444,False
2,639,False
2,9892,False
2,4820,False
2,20555,False
2,3985,False
2,1024,False
2,3076,False
2,9479,False
1,14153,False
1,19989,False
2,11537,False
0,1053,False
2,19513,False
1,7139,False
2,8120,False
2,9102,False
1,18705,True
2,18799,False
1,8595,False
2,7008,False
2,5114,False
2,1724,False
2,5315,False
2,696,False
1,4113,False
2,1241,False
2,696,False
0,10417,False
2,12528,False
2,7908,False
2,445,False
1,631,False
1,4,True
2,14957,False
0,17205,False
2,7350,False
2,10230,False
2,15795,False
1,6902,False
2,132,False
1,17084,True
1,11432,True
2,3915,False
0,14345,True
2,2661,False
1,19076,True
1,19849,True
2,5680,False
1,22432,True
1,18330,True
2,9088,False
1,5664,False
2,2724,False
2,2370,False
1,2792,False
1,13498,True
1,18898,True
0,9442,False
0,22373,True
1,1429,True
1,18873,False
0,19190,False
0,5409,True
2,16393,False
1,15211,True
2,18299,False
2,95,False
0,15664,True
0,7247,False
2,3650,False
0,16096,False
1,604,True
2,15902,False
1,8597,True
1,2807,True
1,805,False
2,20614,False
1,22795,True
1,5841,True
2,5418,False
2,6738,False
1,11143,True
1,5291,False
2,14623,False
1,19206,True
2,20401,False
0,3882,False
0,958,False
2,10191,False
1,11959,False
0,4035,False
0,10932,False
1,14819,True
2,17195,False
0,14097,True
1,13709,True
1,12477,False
0,17415,False
2,19849,False
0,2185,False
1,6254,False
2,15855,True
2,2360,False
0,8884,True
1,5747,True
2,1283,False
1,19048,False
1,4367,True
1,3699,True
1,11674,True
2,11029,False
2,13613,False
2,130,False
0,8800,False
0,7543,False
1,8076,True
0,21527,False
1,5696,True
2,4606,False
2,18292,False
2,15748,False
2,21,False
0,3298,False
2,567,False
0,19653,False
2,12021,False
1,18747,False
1,646,False
2,19158,False
1,5540,True
2,629,False
1,21476,False
0,19522,False
1,11152,True
1,18213,False
2,3994,False
2,8829,False
1,12339,False
2,13660,False
2,1660,False
1,3675,True
0,13877,False
2,10922,False
1,14966,False
2,19936,False
0,2729,True
1,18386,False
1,21887,False
2,2330,False
1,14932,True
2,6254,False
2,287,False
2,16698,False
2,3234,False
1,19946,False
1,7911,True
2,541,False
1,2162,False
2,5290,False
0,10089,True
2,11436,False
2,18089,False
0,16571,False
1,11446,False
0,16755,False
0,15367,False
0,15802,False
1,7914,False
0,20874,False
2,10429,False
2,2293,False
2,21795,False
0,17369,True
2,13990,False
2,4143,False
2,19349,False
2,629,False
2,20915,False
0,19357,False
2,1136,False
1,16845,True
2,19323,False
0,5462,False
1,20710,True
2,15631,False
1,2726,False
1,9482,True
2,13202,False
2,19823,False
0,4178,False
0,13155,False
1,14693,False
2,2360,False
2,11438,False
1,13370,False
1,11194,True
1,2636,True
2,12882,False
1,16182,False
2,1327,False
1,16149,False
2,3994,False
2,10240,False
2,524,False
1,18330,False
2,289,False
2,4284,False
1,19591,False
1,16846,True
1,16548,True
2,11879,False
1,4330,False
1,6874,False
1,16451,False
1,15767,False
1,11194,True
2,1416,False
1,20055,True
1,4886,False
1,10614,False
1,1316,False
2,629,False
1,18042,True
2,3864,False
0,8359,False
1,14218,False
0,14014,False
0,20357,True
2,11494,False
1,18861,False
1,6909,False
2,9080,False
0,18866,False
2,4952,True
1,5412,True
1,8843,True
1,18385,True
0,6550,True
0,7049,False
1,20160,True
1,13438,False
1,1397,True
0,12036,False
0,10106,True
2,4486,False
0,2636,False
1,8828,True
0,8663,False
1,7830,True
1,22034,True
1,19581,True
2,14209,False
1,1377,False
1,1316,False
1,31,False
1,22691,False
1,9821,True
2,104,False
1,15421,False
1,17587,False
1,21057,True
1,7824,True
1,8108,False
2,125,False
2,198,False
1,8325,False
1,19667,True
1,18226,True
0,6509,False
0,18849,False
1,9651,True
1,20463,False
0,3588,False
2,20766,False
2,10202,False
2,8663,False
1,9447,False
2,15231,False
1,5758,True
1,18336,True
2,1268,False
2,138,False
2,10867,False
2,1011,False
2,20939,False
2,102,False
2,10221,False
2,14314,False
2,19626,False
2,14071,False
2,7798,False
0,22,False
2,20025,False
1,8867,False
2,682,False
2,19282,False
2,15728,False
1,15767,True
1,6847,False
0,6235,True
2,10293,False
2,16975,False
1,9310,True
2,5729,False
0,18852,False
2,12249,False
2,6669,False
1,18882,True
2,3643,False
2,6592,False
2,15752,False
2,11171,False
2,12474,False
1,954,False
2,20582,False
1,3248,False
2,15286,False
0,18665,False
0,9873,False
0,11194,False
2,824,False
1,11247,False
1,8803,False
1,547,True
0,11335,True
1,17371,True
2,5222,False
1,21145,True
0,13550,False
0,7702,False
2,14289,False
2,20925,False
2,4984,False
1,19910,False
2,5266,False
1,4025,False
1,2369,True
2,2966,False
1,17380,True
2,17259,False
2,20218,False
2,686,False
0,4466,False
2,21795,False
1,18747,False
2,15128,False
2,629,False
2,17159,False
2,8049,False
2,1264,False
2,633,False
1,22434,False
1,18778,False
0,19982,False
2,9853,False
2,11873,False
2,21698,False
2,18657,False
2,17190,False
0,646,False
2,13123,False
2,595,False
1,22669,True
0,20517,False
2,18870,False
2,15333,False
2,2015,False
1,21840,False
2,3292,False
0,21527,False
2,13193,False
1,20978,False
2,22732,False
1,13906,True
2,562,False
2,17217,False
0,7443,False
2,1735,False
2,10792,False
1,3364,False
0,17953,False
2,552,False
2,18420,False
2,551,False
2,445,False
2,18844,False
2,6928,False
0,20447,False
2,7868,False
2,3504,False
2,19068,False
2,4988,False
2,5800,False
2,19305,False
2,4445,False
2,4700,False
1,22631,True
2,7558,False
1,3556,False
2,16946,True
2,6831,False
2,9438,False
1,10316,True
0,3133,False
1,3112,True
1,22350,True
1,3851,False
2,19495,False
2,9608,False
0,16333,False
2,14572,False
2,17837,False
1,14068,False
2,18089,False
2,4727,False
2,14118,False
2,19101,False
2,13755,False
2,4415,True
1,13494,True
2,18588,False
2,2216,False
2,20521,False
2,4279,False
2,884,False
1,11439,False
1,11832,False
1,4702,True
1,2932,True
1,19852,False
2,12690,False
0,11476,True
1,22282,True
1,16998,False
1,5093,True
2,449,False
1,11934,True
1,17483,True
1,8291,True
2,17282,False
1,5887,False
2,14127,False
1,22395,True
1,3164,False
1,13859,False
2,5190,False
1,4684,False
1,17847,False
1,4655,True
0,10933,False
1,79,True
1,21204,True
1,13228,False
0,21422,False
1,5341,False
1,9848,True
1,19982,True
1,14922,True
2,3428,False
2,8409,False
1,8311,True
2,14375,False
2,11322,False
2,18718,False
1,3173,True
1,3369,True
1,19098,True
1,2281,False
0,15451,False
1,22739,True
2,407,False
2,351,False
0,20469,False
2,3994,False
0,16106,False
2,651,False
2,16319,False
2,11041,False
1,13792,False
1,20420,False
1,13081,False
0,12242,False
1,3958,False
2,21050,False
2,1265,False
2,22785,False
2,7241,False
0,6255,False
1,14289,False
1,18575,True
1,20245,True
1,2196,False
0,10932,False
0,11212,False
0,12692,False
2,10579,False
2,16980,False
2,12801,False
1,5662,True
2,7911,False
1,14337,False
2,11699,False
2,18385,False
2,12457,False
2,6019,False
1,12181,True
0,20879,True
0,20242,False
1,21934,False
1,231,False
0,23083,False
2,12676,False
0,7934,False
2,19619,False
2,1145,False
1,3026,False
1,14944,False
2,13798,False
1,12708,True
0,16780,False
1,7953,False
2,2758,False
1,20029,False
1,21179,False
1,1032,False
0,21923,False
1,21541,True
0,22822,True
1,3060,True
1,14944,False
2,12830,False
2,1032,False
1,3675,True
2,3213,False
1,21527,False
1,10646,True
2,19827,False
1,21527,False
1,5964,True
1,7769,False
1,6592,False
2,3994,False
2,1153,False
2,21353,False
0,20412,True
2,119,False
2,11166,False
2,450,False
2,22913,False
2,629,False
1,2081,False
1,12453,False
1,10664,False
1,9245,False
1,4365,True
0,14374,False
2,22013,False
0,8582,False
1,19875,False
2,15976,False
0,18341,False
2,6148,False
2,17812,False
1,15426,False
2,6261,False
2,21150,False
2,15708,False
0,12011,False
2,11042,False
0,13553,False
2,11496,False
2,19631,False
1,16589,False
1,8182,True
2,5202,False
1,3249,False
2,11983,False
0,8414,False
2,19179,False
1,11711,False
0,5596,False
0,20112,True
2,1041,False
2,767,False
0,14821,False
2,5197,False
0,20612,True
2,287,False
0,20214,False
0,9074,False
0,572,False
0,1888,True
1,11719,True
2,287,False
2,8127,False
2,629,False
1,8510,True
1,20864,True
2,1030,False
2,20412,False
2,3964,False
1,20880,True
1,15836,True
2,17656,False
2,17023,True
1,2948,True
2,2712,False
0,5903,False
2,18273,False
2,18342,True
1,10669,False
0,22481,True
2,11188,False
2,8361,False
1,12840,False
2,5266,False
2,3016,False
2,8580,False
2,4585,False
2,17458,False
2,1522,False
1,8308,False
2,9006,False
1,20633,True
1,20153,True
1,20532,False
2,136,False
1,20463,False
1,1391,True
0,20723,False
2,20329,False
0,16810,True
0,9872,False
2,19144,False
1,20556,True
1,4700,False
2,524,False
0,4013,False
2,20135,False
0,800,False
0,9841,False
1,22511,False
2,11044,False
1,11322,True
1,13477,False
2,2415,False
1,20714,True
2,1507,False
1,1333,False
2,13786,False
2,8414,False
2,9726,False
1,18051,True
1,5546,False
1,19044,True
0,1169,False
2,13978,False
1,9439,False
0,9132,True
2,4248,False
2,4002,False
2,11138,False
1,11313,False
2,8282,False
0,1220,False
1,13473,True
2,8618,False
2,7247,False
1,13187,True
0,2706,False
1,11780,False
2,11427,False
0,12413,True
2,21152,False
2,8130,False
2,2039,False
2,5558,False
1,16337,False
1,22657,True
1,11647,False
2,20534,False
1,21974,False
0,18211,False
1,22739,False
1,22382,True
1,4217,False
1,17176,True
0,22356,False
1,11443,False
1,16614,True
2,7547,False
1,1104,False
0,11942,False
0,7501,False
2,1282,False
2,21442,False
2,4001,False
2,2594,False
1,19080,True
1,7208,False
1,19694,True
2,5222,False
2,2151,False
1,6172,False
1,16800,False
2,9688,False
1,2689,False
0,1393,False
2,4002,False
2,3994,False
1,16767,True
1,5291,False
2,18986,False
2,2984,False
2,8776,False
2,18366,False
2,3964,False
0,8221,False
0,6101,False
2,8519,False
2,14326,False
2,12163,False
2,14476,False
2,1483,False
2,2745,False
2,11277,False
2,5520,False
2,5679,False
2,19293,False
2,9186,False
2,289,False
2,15613,False
1,2666,False
1,13538,True
2,1700,False
1,17762,False
1,8245,False
2,14391,False
0,7253,True
2,5775,False
1,4173,True
1,14821,False
1,17888,False
1,2242,False
2,16111,False
0,21257,True
1,11627,False
2,12625,False
2,4881,False
1,15423,True
0,2667,False
1,13261,False
2,4261,False
0,16753,False
2,1008,False
2,4322,False
1,11179,False
1,19619,True
0,22507,False
2,4243,False
2,5373,False
0,14208,False
1,21792,False
0,21134,True
2,21613,False
1,4097,False
2,125,False
2,2417,False
2,1327,False
1,18997,True
1,1912,True
2,5914,False
1,14288,True
2,19708,False
2,5822,False
2,5134,False
2,9323,False
2,7800,False
1,19730,True
2,13246,False
2,13817,False
2,15285,False
2,13896,False
2,1363,False
2,18336,True
0,334,False
2,19829,False
2,568,False
0,3613,False
2,2827,False
0,10664,False
2,18737,False
1,18336,True
2,15314,False
2,8449,False
2,11531,False
2,1679,False
2,7469,False
2,16553,False
2,12682,False
2,14699,False
1,20572,True
2,3653,False
1,19543,True
2,3038,False
2,5914,False
2,794,False
2,2154,False
2,6211,False
1,13882,False
2,5073,False
2,4248,False
2,855,False
2,10919,False
0,2505,False
0,19070,True
2,2781,False
0,2264,False
2,19191,False
1,10256,True
2,12242,False
2,3678,False
1,14149,True
1,3004,False
1,11024,False
1,17634,False
1,10132,False
1,20668,True
1,5242,True
1,23012,True
1,9916,True
0,6604,False
1,11701,False
2,11990,False
1,12538,False
1,4738,False
2,4261,False
0,19977,False
2,9536,False
2,12745,False
1,9890,False
1,12265,True
1,2455,False
0,21049,False
1,5388,False
2,2755,False
2,22937,False
1,298,False
0,10468,False
1,21154,False
0,21710,True
1,20368,False
2,3016,False
1,5900,False
1,23063,True
2,22077,False
0,12569,False
1,21489,False
1,410,False
1,11956,True
1,2224,False
1,9403,False
1,1612,True
1,403,False
1,266,False
0,5236,False
2,3089,False
2,1896,True
1,7084,True
1,18860,True
1,266,True
0,13746,False
2,14904,False
2,3085,False
1,6854,False
1,256,False
2,2797,False
0,17800,False
1,18717,True
1,17903,False
0,8282,False
2,5833,False
2,4019,False
1,8302,False
2,18230,False
2,1515,False
2,19792,False
2,20390,False
2,7860,False
2,19339,False
1,20668,True
2,6601,False
0,2847,True
2,9375,False
2,5674,False
2,3515,False
0,31,False
0,11144,False
2,7781,False
1,15722,True
2,3952,False
2,20234,True
1,4746,False
1,5332,True
2,13087,False
1,20184,True
2,13460,False
2,18249,False
0,829,False
2,14144,False
1,5401,True
0,3772,False
2,3280,True
1,16255,True
2,178,False
0,2736,True
2,755,False
2,13379,False
1,23012,True
2,21106,False
1,18944,True
0,22182,False
1,20484,True
0,3772,False
2,8883,False
2,15196,False
1,12599,False
0,22530,True
0,13619,False
2,2348,False
2,20385,False
1,13339,True
2,19446,False
0,16838,True
0,9893,True
0,16696,False
2,1032,False
0,10843,False
2,1673,False
1,4998,False
0,10574,False
2,95,False
1,564,True
1,4667,False
1,8689,True
0,13871,False
2,13603,False
1,5960,True
0,5468,False
1,16441,False
1,1134,False
2,17949,False
2,5949,False
0,15138,False
2,1123,False
1,22796,False
2,17362,False
1,16950,False
2,9258,False
2,19990,True
2,21181,False
0,1207,False
2,21915,False
2,1154,False
2,13999,False
1,3200,False
1,7049,False
1,22132,False
0,12236,False
1,16224,False
2,21150,False
1,20753,False
1,13311,False
2,20313,False
1,4243,True
2,18775,False
1,2927,True
2,4834,False
1,21364,True
2,18299,False
0,15170,True
2,629,False
1,14150,True
0,6847,False
2,19631,False
0,13862,False
0,17451,False
1,13952,False
1,19137,False
2,4630,False
2,2484,False
2,19591,False
2,14685,False
0,17422,False
1,14493,False
2,17109,False
2,2212,False
2,3634,False
2,1660,False
2,8049,False
2,13872,False
0,18013,False
1,6402,False
1,9829,True
0,20105,False
2,8174,False
1,18197,True
0,21796,True
0,8541,False
2,8091,False
0,17463,False
0,21509,False
0,17871,True
0,21757,False
2,3038,False
2,4133,False
2,269,False
1,10360,False
2,14289,False
0,8736,False
1,19808,True
2,9567,False
2,9412,False
2,20889,False
2,14093,False
2,10643,False
1,20115,True
0,2467,False
2,9942,False
2,19518,False
1,9256,False
2,14600,False
1,17640,True
1,6973,True
0,3499,False
1,11942,False
1,20247,False
2,22115,False
1,16455,False
1,11028,True
2,906,False
2,2293,False
1,1137,False
1,18833,True
1,20022,False
1,6402,False
0,18172,False
1,21974,True
1,13490,False
1,10118,False
0,12582,False
2,8477,False
1,8490,True
2,2192,False
1,3838,True
1,19693,False
1,11599,True
2,1359,False
1,17940,False
2,2029,False
2,13575,False
0,20755,True
2,3213,False
1,2029,False
1,1282,False
1,11875,True
0,7266,False
1,5077,True
0,10919,False
2,5351,False
0,8342,False
2,3877,False
1,15474,True
1,8624,True
2,20075,False
1,16065,False
1,12177,False
0,5642,False
1,13127,True
1,4879,False
2,2853,False
1,6843,False
0,8105,False
2,4579,False
1,18539,False
2,4800,False
2,1327,False
2,10561,True
1,1290,False
2,13901,False
0,22582,False
1,6843,False
2,9145,False
1,14137,True
2,16421,True
1,92,False
0,9084,False
1,4658,False
1,1966,False
1,3809,False
2,12785,False
0,6217,True
1,10321,True
0,9581,False
1,13332,True
1,16158,True
1,10709,False
1,8842,False
1,21416,False
1,13369,True
1,11674,True
1,15602,False
1,9084,False
0,17888,False
2,11296,False
1,22351,False
1,21693,True
0,22479,False
2,18358,False
1,1735,False
2,427,False
1,7226,True
2,7581,False
1,1198,False
1,20628,True
2,1507,False
1,7968,True
2,2671,False
1,17671,False
1,21416,False
1,14347,True
2,6377,False
2,7240,False
0,8704,False
2,23073,False
1,19861,True
2,14684,False
2,2532,False
2,2216,False
2,4335,False
1,5549,False
2,15242,False
2,2827,False
2,15787,False
2,8764,False
2,20234,False
2,2671,False
2,1399,False
2,453,False
2,20089,False
1,6843,False
2,22159,False
1,13675,True
1,14409,True
2,18770,False
2,15799,False
2,3618,False
1,3380,False
2,19015,False
1,17762,False
2,10160,False
1,20072,False
1,15657,False
2,22473,False
1,9733,False
2,671,False
2,420,False
2,2742,False
2,1331,False
2,5222,False
1,14856,True
2,9261,False
2,6761,False
1,19028,True
0,18051,False
1,5006,False
2,21972,False
2,4980,False
1,557,True
2,6534,False
2,4772,False
1,3815,False
2,3553,False
2,5186,False
2,20362,False
1,11956,True
2,10521,False
2,14643,False
1,19915,False
2,6302,False
2,3554,False
2,4013,False
1,19277,False
0,8414,False
2,2348,False
2,14068,False
2,1339,False
2,14152,False
2,11653,False
2,14757,False
0,20457,False
1,12717,True
2,4736,False
2,23038,False
2,387,False
1,15936,True
2,18615,False
2,134,False
1,6181,False
2,449,False
2,18490,False
0,5291,False
2,11120,False
0,2533,False
2,18494,False
1,163,False
2,2671,False
2,20652,False
2,20652,False
2,19085,False
2,269,False
0,19643,False
2,14006,False
2,3714,False
2,1161,False
2,20652,False
0,2498,False
1,20914,False
0,12099,False
2,15557,False
2,19298,False
2,3918,False
1,12569,False
2,2210,False
0,10382,False
1,3640,False
1,18283,True
2,13221,False
2,20652,False
0,4270,False
1,11949,True
1,15230,True
1,12944,True
1,13033,False
1,3205,True
1,2066,True
1,16317,True
1,17582,False
1,16688,True
0,11221,False
1,19812,True
0,11690,True
1,7280,True
2,1414,True
2,9256,True
1,3561,False
1,17863,False
1,5747,False
1,991,False
2,10970,False
1,16352,False
1,11688,False
1,21031,True
1,11708,False
0,16549,False
1,7536,False
2,5291,False
1,5359,False
1,4278,True
2,5341,False
1,18589,False
2,17951,False
1,10965,False
2,7581,False
0,22553,False
2,8203,False
2,5505,False
2,8816,False
2,12625,False
1,15524,False
2,16474,True
2,19998,False
1,19366,False
1,83,False
1,5741,True
1,14398,True
1,13075,True
1,21534,True
1,10117,True
2,11782,False
1,4554,True
1,1796,True
1,3449,True
1,18496,True
1,16184,False
2,4025,True
1,4867,True
1,22449,False
1,22819,False
1,598,True
1,2474,False
1,2711,True
0,13986,False
1,6942,True
2,11746,False
1,13155,True
1,20484,False
1,11150,True
1,10994,False
1,11632,True
1,19159,True
2,7849,False
2,7087,False
0,14676,False
1,13335,False
1,7963,True
1,22085,False
1,17191,True
2,4588,False
1,12905,False
1,11976,True
2,387,False
1,22029,False
2,3085,False
2,723,True
2,3085,False
2,7581,False
2,3944,False
1,14486,True
2,2832,False
2,7087,False
1,14449,True
1,17427,True
1,16241,True
2,5913,False
0,11076,False
2,3085,False
1,17476,True
2,12839,False
1,11983,True
2,20575,False
1,11150,True
0,15455,False
2,18860,False
2,5883,False
1,7416,False
2,3994,False
1,21005,True
0,13917,False
0,18108,False
2,18921,False
0,4195,False
2,6557,False
2,20234,False
1,11930,True
1,3906,False
2,2060,False
1,3556,True
2,12329,False
2,4799,False
1,2714,False
2,1296,False
2,2520,False
2,20654,False
2,9071,False
2,629,False
1,4019,False
2,12111,True
1,20137,True
1,313,True
2,14600,False
0,21617,False
2,779,False
0,5022,False
0,22879,True
2,16795,False
1,17424,True
2,5816,False
1,13196,False
2,11587,False
2,11503,False
2,1720,False
2,572,False
2,20620,False
1,7382,True
2,4757,False
2,21191,True
1,20950,True
2,2348,False
0,18519,True
1,18906,True
1,11131,False
2,2210,False
2,7105,False
2,8054,False
2,7538,False
2,17298,False
1,18068,False
2,15631,False
1,19075,False
2,5166,False
0,16217,False
1,22797,False
2,13460,False
1,9865,False
1,6685,False
0,3856,False
1,14437,False
2,17797,False
1,18491,True
0,16064,False
2,3347,False
2,6625,False
1,10065,True
2,2998,False
2,2210,False
1,2636,False
0,1909,False
2,309,False
2,4212,False
1,7010,True
2,19788,False
2,7765,False
1,19999,True
0,20710,False
0,20775,False
1,10319,False
2,9352,False
1,6060,True
1,4019,False
2,11624,False
1,15166,False
2,3542,False
1,20955,True
2,16795,False
2,495,False
2,6697,False
2,9420,False
1,13324,False
2,18299,False
2,121,False
0,15031,False
2,8801,False
1,22531,True
1,14989,False
2,20089,False
2,20667,False
1,4375,False
1,4837,True
2,18844,False
0,4909,False
0,15172,False
1,20115,False
2,13986,False
1,19561,True
1,3907,False
1,11730,False
1,11154,True
1,19252,False
1,10896,False
1,12693,True
1,12778,True
1,9404,True
0,17203,False
1,10451,False
1,21662,False
2,1542,False
0,4278,False
2,1765,False
1,4807,False
1,15174,True
1,9854,False
2,2671,False
0,131,False
2,247,False
0,10101,False
1,3567,False
1,12705,True
1,9609,False
1,19867,True
1,5780,False
1,18485,True
0,6301,False
1,7664,True
1,19072,True
1,3568,False
0,17768,False
1,22013,False
1,2243,True
1,3341,True
1,1477,True
2,10496,False
1,10919,True
1,12705,True
0,22579,True
0,19406,False
1,11277,False
1,20882,False
1,19812,False
1,14192,True
2,16432,False
1,8155,True
2,14088,False
2,22378,False
1,17162,True
1,19330,False
2,7121,False
2,2293,False
1,5412,False
1,9244,False
1,3977,False
1,9036,False
2,5999,False
2,19946,False
1,2555,False
1,15670,False
2,9543,False
2,2039,False
1,22187,True
2,575,False
2,5658,False
1,1027,False
2,19703,True
1,12700,False
0,17486,False
2,5887,False
2,5811,False
2,1697,False
1,19509,False
1,19333,False
2,19851,False
2,21592,True
1,3309,False
0,5443,False
1,11042,False
2,15842,False
2,21994,False
2,5515,False
0,3205,False
2,4054,False
2,2472,False
2,13591,False
2,16998,True
1,14599,True
2,15254,False
2,4965,False
2,8270,False
2,4625,False
2,1171,False
2,18160,False
2,4988,False
2,542,False
2,6615,False
1,4987,True
1,1893,True
0,6211,False
2,1534,False
2,15503,False
2,18277,False
2,15160,False
1,5094,True
1,22124,True
2,10965,False
2,20582,False
2,13615,False
2,16931,False
2,631,False
0,13980,False
2,11634,False
2,18336,False
1,19212,True
2,15254,False
1,6911,False
2,453,False
2,13707,False
1,18664,True
2,13008,False
1,8545,True
1,20911,False
1,4719,False
2,7155,False
2,6312,False
2,19580,False
